concept:name,time:timestamp,qty_completed,qty_rejected
Laser Marking - Machine 7,1970-01-30 16:43:13.684110+00:00,17,0
Turning & Milling - Machine 8,1970-01-31 02:10:55.543112+00:00,13,0
Turning - Machine 8,1970-01-31 13:34:37.218005+00:00,19,0
Round Grinding - Machine 3,1970-02-02 00:02:41.835057+00:00,15,0
Lapping - Machine 1,1970-02-15 06:06:00.478119+00:00,12,0
Laser Marking - Machine 7,1970-02-20 13:29:03.788964+00:00,26,0
Round Grinding - Machine 3,1970-02-21 13:56:32.854376+00:00,18,0
Turning & Milling - Machine 6,1970-02-22 06:51:32.768266+00:00,24,0
Packing,1970-02-26 00:57:03.441874+00:00,13,0
Lapping - Machine 1,1970-03-05 18:37:32.109804+00:00,27,0
Lapping - Machine 1,1970-03-13 11:43:17.710284+00:00,21,0
Laser Marking - Machine 7,1970-03-17 16:31:45.331049+00:00,23,0
Packing,1970-03-20 18:07:38.012494+00:00,22,0
Turning & Milling - Machine 6,1970-03-20 20:27:20.657146+00:00,18,0
Turning Q.C.,1970-03-21 21:10:46.904446+00:00,26,0
Laser Marking - Machine 7,1970-03-23 22:04:40.915020+00:00,14,0
Flat Grinding - Machine 11,1970-03-26 03:12:16.552243+00:00,28,0
Round Grinding - Machine 2,1970-03-26 03:55:31.576776+00:00,26,0
Turning & Milling - Machine 8,1970-03-26 17:52:52.178689+00:00,23,1
Laser Marking - Machine 7,1970-03-27 16:55:51.964012+00:00,17,0
Packing,1970-03-28 22:09:28.885573+00:00,24,0
Turning & Milling - Machine 5,1970-03-29 03:30:37.457383+00:00,16,0
Final Inspection Q.C.,1970-03-30 11:07:11.771488+00:00,22,0
Turning & Milling - Machine 9,1970-03-30 16:32:03.114482+00:00,23,0
Turning & Milling - Machine 9,1970-03-30 23:02:30.802941+00:00,27,0
Turning & Milling - Machine 9,1970-04-01 03:04:14.775231+00:00,13,0
Turning & Milling - Machine 9,1970-04-01 06:58:58.420093+00:00,17,0
Packing,1970-04-06 02:00:19.741054+00:00,16,0
Final Inspection Q.C.,1970-04-10 00:58:06.699678+00:00,23,0
Turning & Milling - Machine 6,1970-04-10 08:21:21.044527+00:00,24,0
Final Inspection Q.C.,1970-04-15 15:14:31.668525+00:00,20,0
Round Grinding - Machine 3,1970-04-15 15:50:19.528773+00:00,13,0
Final Inspection Q.C.,1970-04-15 19:07:08.255372+00:00,18,0
Turning & Milling - Machine 8,1970-04-16 11:08:35.320980+00:00,23,0
Round Grinding - Machine 3,1970-04-16 20:35:25.013564+00:00,24,0
Round Grinding - Machine 2,1970-04-17 06:29:03.511526+00:00,24,0
Round Grinding - Machine 2,1970-04-18 13:44:52.804939+00:00,26,0
Turning & Milling - Machine 5,1970-04-18 20:03:57.577507+00:00,21,0
Turning Q.C.,1970-04-25 03:31:03.351041+00:00,18,0
Round Grinding - Machine 2,1970-04-25 10:47:34.917934+00:00,20,0
Round Grinding - Machine 3,1970-04-26 16:27:23.559746+00:00,25,0
Grinding Rework - Machine 27,1970-04-29 05:32:20.085336+00:00,18,0
Laser Marking - Machine 7,1970-04-30 11:13:33.568061+00:00,25,0
Lapping - Machine 1,1970-04-30 19:40:33.881749+00:00,19,0
Turning & Milling - Machine 6,1970-05-01 05:26:22.382358+00:00,20,0
Lapping - Machine 1,1970-05-04 01:05:30.354382+00:00,21,0
Turning & Milling - Machine 10,1970-05-05 06:43:59.382762+00:00,13,0
Turning Q.C.,1970-05-07 01:35:32.994473+00:00,22,0
Turning & Milling - Machine 10,1970-05-08 23:35:57.506662+00:00,18,0
Lapping - Machine 1,1970-05-13 17:37:13.249560+00:00,19,0
Turning & Milling - Machine 10,1970-05-13 20:08:27.845561+00:00,21,0
Lapping - Machine 1,1970-05-23 19:32:00.397157+00:00,20,0
Turning & Milling - Machine 10,1970-05-24 02:34:54.620538+00:00,16,0
Turning & Milling - Machine 10,1970-05-24 15:47:00.403051+00:00,22,0
Turning & Milling - Machine 10,1970-05-27 07:47:07.239198+00:00,25,0
Turning & Milling - Machine 10,1970-05-29 01:10:06.513226+00:00,22,0
Packing,1970-05-29 20:36:07.314575+00:00,19,0
Turning Q.C.,1970-06-01 09:41:29.363446+00:00,20,0
Turning & Milling - Machine 8,1970-06-02 14:54:07.001129+00:00,24,0
Turning & Milling - Machine 8,1970-06-03 10:50:07.838826+00:00,20,0
Turning & Milling - Machine 5,1970-06-03 21:37:58.390673+00:00,22,0
Final Inspection Q.C.,1970-06-04 03:37:49.475556+00:00,24,0
Packing,1970-06-12 17:28:22.889169+00:00,20,0
Packing,1970-06-18 22:31:45.164762+00:00,23,0
Wire Cut - Machine 13,1970-01-15 02:22:54.296793+00:00,18,0
Wire Cut - Machine 13,1970-01-15 12:20:08.245822+00:00,19,0
Wire Cut - Machine 13,1970-01-16 00:18:26.286956+00:00,23,0
Wire Cut - Machine 13,1970-01-21 05:00:36.811735+00:00,18,0
Wire Cut - Machine 13,1970-01-22 21:05:59.619951+00:00,18,0
Wire Cut - Machine 13,1970-01-28 04:17:50.100876+00:00,19,0
Wire Cut - Machine 13,1970-01-28 16:30:52.162608+00:00,17,0
Wire Cut - Machine 13,1970-01-30 15:39:55.711197+00:00,14,0
Wire Cut - Machine 13,1970-02-02 20:20:32.919863+00:00,22,0
Wire Cut - Machine 13,1970-02-03 01:32:24.834593+00:00,26,0
Turning & Milling - Machine 4,1970-02-03 08:26:25.117485+00:00,16,0
Wire Cut - Machine 13,1970-02-03 09:45:37.869373+00:00,12,0
Wire Cut - Machine 13,1970-02-04 02:58:02.108312+00:00,13,0
Turning & Milling - Machine 5,1970-02-04 07:03:52.223703+00:00,23,0
Turning & Milling - Machine 4,1970-02-04 16:15:34.448460+00:00,16,0
Turning & Milling - Machine 4,1970-02-05 09:38:18.494827+00:00,22,0
Grinding Rework - Machine 27,1970-02-14 02:02:02.305693+00:00,23,0
Final Inspection Q.C.,1970-02-14 03:14:15.506576+00:00,23,0
Final Inspection Q.C.,1970-02-14 16:48:51.188338+00:00,17,0
Turning & Milling - Machine 4,1970-02-15 02:16:05.236889+00:00,26,0
Turning & Milling - Machine 4,1970-02-15 05:20:21.495258+00:00,17,0
Turning & Milling - Machine 4,1970-02-15 11:38:50.319987+00:00,22,0
Turning & Milling - Machine 8,1970-02-15 20:22:03.271152+00:00,26,0
Turning & Milling - Machine 5,1970-02-16 19:32:26.468876+00:00,22,0
Flat Grinding - Machine 11,1970-02-20 17:49:21.036852+00:00,28,0
Final Inspection Q.C.,1970-02-23 09:29:58.709057+00:00,21,0
Final Inspection Q.C.,1970-02-28 08:36:27.312485+00:00,11,0
Flat Grinding - Machine 11,1970-03-01 05:35:25.305748+00:00,15,0
Turning & Milling Q.C.,1970-03-01 07:29:30.989739+00:00,19,0
Turning & Milling Q.C.,1970-03-01 13:34:04.084208+00:00,20,0
Turning & Milling - Machine 4,1970-03-02 12:07:50.391886+00:00,19,0
Turning & Milling - Machine 4,1970-03-02 20:12:23.218995+00:00,14,0
Turning & Milling - Machine 4,1970-03-03 00:31:33.213433+00:00,19,0
Turning & Milling - Machine 5,1970-01-14 13:50:35.730005+00:00,19,0
Turning & Milling - Machine 6,1970-01-15 01:38:02.374194+00:00,21,0
Turning & Milling - Machine 5,1970-01-16 01:07:33.787090+00:00,20,0
Final Inspection Q.C.,1970-01-22 20:40:39.534341+00:00,23,0
Packing,1970-01-28 17:10:03.755458+00:00,20,0
Round Grinding - Machine 3,1970-01-28 21:19:37.773724+00:00,20,0
Lapping - Machine 1,1970-01-30 03:48:00.239938+00:00,22,0
Lapping - Machine 1,1970-01-31 17:25:40.418361+00:00,22,0
Turning & Milling - Machine 8,1970-02-02 01:17:47.585660+00:00,18,0
Turning - Machine 8,1970-02-02 09:42:08.161583+00:00,19,0
Round Grinding - Machine 3,1970-02-02 19:01:48.990766+00:00,17,0
Final Inspection Q.C.,1970-02-05 12:55:54.689360+00:00,22,0
Final Inspection Q.C.,1970-02-05 21:31:35.341539+00:00,20,0
Turning & Milling - Machine 8,1970-02-07 04:22:41.439451+00:00,26,0
Round Grinding - Machine 3,1970-02-08 04:50:06.403948+00:00,15,0
Final Inspection Q.C.,1970-02-09 09:40:21.357824+00:00,22,0
Final Inspection Q.C.,1970-02-10 12:13:13.908042+00:00,25,0
Turning & Milling - Machine 8,1970-02-11 00:53:33.468582+00:00,23,0
Wire Cut - Machine 13,1970-01-16 22:45:27.090458+00:00,24,0
Wire Cut - Machine 13,1970-01-20 16:27:28.811396+00:00,12,0
Wire Cut - Machine 13,1970-01-24 20:53:09.225386+00:00,21,0
Wire Cut - Machine 13,1970-01-28 22:29:32.863113+00:00,22,0
Wire Cut - Machine 13,1970-02-06 09:05:47.246555+00:00,20,0
Wire Cut - Machine 13,1970-02-08 23:28:47.680485+00:00,17,0
Wire Cut - Machine 13,1970-02-09 22:22:29.092022+00:00,12,0
Wire Cut - Machine 13,1970-02-12 09:21:11.136041+00:00,18,0
Wire Cut - Machine 13,1970-02-13 22:44:30.061751+00:00,18,1
Wire Cut - Machine 13,1970-02-14 15:32:13.888544+00:00,21,0
Wire Cut - Machine 13,1970-02-22 09:21:22.312466+00:00,20,0
Wire Cut - Machine 13,1970-02-24 00:37:59.233556+00:00,18,0
Wire Cut - Machine 13,1970-02-27 00:46:43.978312+00:00,24,0
Wire Cut - Machine 13,1970-02-28 10:42:50.899022+00:00,22,0
Turning & Milling - Machine 5,1970-02-28 23:15:37.639001+00:00,27,0
Turning & Milling - Machine 6,1970-03-02 18:20:13.313124+00:00,23,0
Turning & Milling Q.C.,1970-03-06 17:00:39.154591+00:00,14,0
Lapping - Machine 1,1970-03-09 12:49:46.435020+00:00,19,0
Round Grinding - Machine 3,1970-01-15 09:30:01.339539+00:00,14,0
Turning & Milling - Machine 8,1970-01-15 19:36:33.525992+00:00,18,0
Turning & Milling Q.C.,1970-01-26 08:14:17.507303+00:00,12,0
Laser Marking - Machine 7,1970-02-05 13:51:38.717766+00:00,26,0
Lapping - Machine 1,1970-02-10 23:31:24.436537+00:00,20,0
Turning & Milling - Machine 6,1970-02-11 08:41:12.750490+00:00,19,0
Turning & Milling - Machine 5,1970-02-11 11:16:38.233075+00:00,19,0
Turning Q.C.,1970-02-13 10:01:13.094272+00:00,18,0
Round Grinding - Machine 3,1970-02-14 03:07:55.262678+00:00,21,0
Lapping - Machine 1,1970-02-15 18:00:19.336835+00:00,17,0
Lapping - Machine 1,1970-02-18 21:42:32.682134+00:00,20,0
Lapping - Machine 1,1970-02-23 07:34:32.632691+00:00,30,0
Lapping - Machine 1,1970-02-27 17:29:01.304055+00:00,26,0
Lapping - Machine 1,1970-03-01 07:26:40.345019+00:00,23,0
Turning Q.C.,1970-03-03 05:25:10.905175+00:00,19,0
Turning Q.C.,1970-03-04 00:18:52.183121+00:00,15,0
Turning Q.C.,1970-03-10 14:42:28.527174+00:00,22,0
Turning & Milling - Machine 5,1970-03-11 05:41:46.264137+00:00,19,0
Round Grinding - Machine 3,1970-03-12 17:38:55.528460+00:00,21,0
Laser Marking - Machine 7,1970-03-13 13:36:08.585943+00:00,22,0
Packing,1970-03-14 03:10:48.125223+00:00,31,0
Turning & Milling Q.C.,1970-01-26 08:14:17.507303+00:00,21,0
Turning & Milling Q.C.,1970-01-27 05:24:32.817652+00:00,20,0
Laser Marking - Machine 7,1970-01-28 06:15:53.417846+00:00,25,0
Round Grinding - Machine 3,1970-01-29 04:14:01.067710+00:00,22,0
Round Grinding - Machine 2,1970-01-16 04:12:30.642051+00:00,23,0
Round Grinding - Machine 2,1970-01-16 08:28:37.499904+00:00,18,0
Round Grinding - Machine 2,1970-01-16 15:11:51.033189+00:00,17,0
Laser Marking - Machine 7,1970-01-22 21:01:50.084962+00:00,23,0
Turning & Milling Q.C.,1970-01-30 21:00:51.242427+00:00,23,0
Turning & Milling Q.C.,1970-02-05 11:04:54.672671+00:00,18,0
Turn & Mill. & Screw Assem - Machine 10,1970-02-07 08:04:12.920055+00:00,19,0
Turning & Milling - Machine 5,1970-02-08 00:16:22.175877+00:00,17,0
Turning & Milling - Machine 8,1970-02-08 09:43:38.852541+00:00,14,0
Laser Marking - Machine 7,1970-02-09 04:43:50.478374+00:00,14,0
Turning & Milling - Machine 6,1970-02-09 11:43:34.593900+00:00,15,0
Round Grinding - Manual,1970-02-09 17:54:09.527287+00:00,29,0
Round Grinding - Machine 2,1970-02-10 22:25:53.072859+00:00,14,0
Round Grinding - Machine 2,1970-02-11 09:13:56.183619+00:00,18,0
Round Grinding - Machine 2,1970-02-12 14:19:24.060886+00:00,11,0
Round Grinding - Machine 2,1970-02-12 18:34:27.016335+00:00,19,0
Round Grinding - Machine 2,1970-02-14 15:26:14.244900+00:00,14,0
Round Grinding - Machine 2,1970-02-14 20:53:40.724917+00:00,24,0
Round Grinding - Machine 2,1970-02-14 23:09:27.406160+00:00,11,0
Round Grinding - Machine 2,1970-02-16 05:24:40.079416+00:00,19,0
Round Grinding - Machine 2,1970-02-16 15:47:20.165940+00:00,18,0
Round Grinding - Machine 3,1970-02-19 01:51:59.982176+00:00,21,0
Grinding Rework - Machine 27,1970-02-20 05:38:17.830419+00:00,15,0
Packing,1970-02-27 04:49:04.123582+00:00,15,0
Turning & Milling - Machine 8,1970-02-27 13:22:18.630331+00:00,21,0
Round Grinding - Machine 3,1970-01-17 10:52:24.864397+00:00,19,0
Turning & Milling Q.C.,1970-01-18 17:13:37.340967+00:00,15,0
Turning & Milling Q.C.,1970-01-21 17:47:23.554007+00:00,11,0
Turning & Milling - Machine 5,1970-01-21 17:58:40.961744+00:00,28,0
Turning & Milling - Machine 6,1970-01-22 02:10:58.075338+00:00,14,0
Flat Grinding - Machine 11,1970-01-24 00:48:57.445358+00:00,20,0
Flat Grinding - Machine 11,1970-01-24 15:27:20.188220+00:00,19,0
Flat Grinding - Machine 11,1970-01-28 22:12:06.402606+00:00,21,0
Flat Grinding - Machine 11,1970-02-04 06:37:56.126664+00:00,19,0
Turning & Milling - Machine 8,1970-02-04 10:46:48.514960+00:00,18,0
Round Grinding - Machine 3,1970-01-16 16:37:27.134538+00:00,21,0
Laser Marking - Machine 7,1970-01-22 21:01:50.084962+00:00,25,0
Turning & Milling - Machine 9,1970-01-23 06:34:58.725181+00:00,16,0
Turning & Milling - Machine 9,1970-01-23 07:29:11.288307+00:00,16,0
Turning & Milling - Machine 9,1970-01-23 21:16:58.408718+00:00,19,0
Turning & Milling - Machine 9,1970-01-24 08:05:38.492138+00:00,13,0
Turning & Milling - Machine 9,1970-01-24 19:01:24.643100+00:00,17,0
Turning & Milling - Machine 9,1970-01-25 01:24:35.827070+00:00,18,0
Turning & Milling - Machine 9,1970-01-25 03:22:43.553354+00:00,12,0
Turning & Milling - Machine 9,1970-01-25 10:55:09.583531+00:00,19,0
Packing,1970-02-09 20:38:39.623720+00:00,25,0
Milling - Machine 8,1970-01-16 18:48:58.214286+00:00,22,0
Flat Grinding - Machine 11,1970-01-21 01:24:15.239564+00:00,21,0
Turning & Milling - Machine 8,1970-01-22 01:41:26.517015+00:00,18,0
Turning Q.C.,1970-01-22 16:04:09.674903+00:00,18,0
Turning & Milling - Machine 5,1970-01-22 23:07:14.104267+00:00,22,0
Milling Q.C.,1970-01-22 23:07:14.104267+00:00,28,0
Turning Q.C.,1970-01-26 00:59:34.463620+00:00,21,0
Turning & Milling - Machine 6,1970-01-26 04:43:28.696928+00:00,25,0
Laser Marking - Machine 7,1970-01-27 12:05:39.787557+00:00,11,0
Turning Q.C.,1970-01-28 02:50:16.216909+00:00,18,0
Turning Q.C.,1970-01-30 12:58:57.301000+00:00,17,0
Lapping - Machine 1,1970-02-01 15:26:48.202267+00:00,25,0
Turning & Milling - Machine 4,1970-02-02 06:15:11.881290+00:00,16,0
Turning & Milling - Machine 4,1970-02-03 01:16:40.312145+00:00,16,0
Turning & Milling - Machine 4,1970-02-03 04:01:08.487423+00:00,28,0
Laser Marking - Machine 7,1970-02-07 02:01:29.811512+00:00,21,0
Turning & Milling - Machine 4,1970-02-07 18:16:07.941206+00:00,18,0
Packing,1970-02-11 14:56:53.582703+00:00,26,0
Round Grinding - Manual,1970-02-12 05:13:13.401575+00:00,24,0
Round Grinding - Machine 2,1970-02-12 09:00:53.716332+00:00,11,0
Round Grinding - Machine 2,1970-02-13 18:43:49.663303+00:00,18,0
Round Grinding - Machine 2,1970-02-14 22:07:23.616395+00:00,15,0
Round Grinding - Machine 2,1970-02-14 22:08:58.134080+00:00,18,0
Round Grinding - Machine 3,1970-02-15 08:36:10.539211+00:00,14,0
Turning & Milling - Machine 4,1970-02-15 14:36:26.731051+00:00,14,0
Turning & Milling - Machine 6,1970-02-15 22:09:58.733640+00:00,29,0
Turning & Milling - Machine 4,1970-02-16 01:41:12.376792+00:00,19,0
Turning & Milling - Machine 4,1970-02-16 03:15:07.741822+00:00,16,0
Turning & Milling - Machine 4,1970-02-16 04:56:14.449135+00:00,24,0
Turning & Milling - Machine 4,1970-02-16 14:01:29.327361+00:00,11,0
Turning & Milling - Machine 4,1970-02-16 16:08:09.646595+00:00,20,0
Turning & Milling - Machine 4,1970-02-17 05:01:57.984230+00:00,27,0
Turning & Milling - Machine 4,1970-02-17 08:23:40.314240+00:00,17,0
Turning & Milling - Machine 4,1970-02-18 07:11:04.347806+00:00,19,0
Turning & Milling - Machine 4,1970-02-18 23:08:32.642798+00:00,24,0
Turning & Milling - Machine 4,1970-02-19 06:50:49.546099+00:00,21,0
Turning & Milling Q.C.,1970-01-17 04:37:57.373239+00:00,15,0
Turning & Milling Q.C.,1970-01-17 11:09:11.094695+00:00,22,0
Turning & Milling - Machine 5,1970-01-17 14:05:42.861993+00:00,22,0
Round Grinding - Machine 3,1970-01-18 00:43:44.632008+00:00,23,0
Round Grinding - Machine 2,1970-01-22 21:12:31.681902+00:00,22,0
Round Grinding - Machine 3,1970-01-23 03:30:42.825881+00:00,23,0
Turning & Milling - Machine 5,1970-01-17 13:53:50.408122+00:00,20,0
Round Grinding - Q.C.,1970-01-20 21:37:42.354772+00:00,14,0
Round Grinding - Q.C.,1970-01-20 21:43:31.475437+00:00,15,0
Laser Marking - Machine 7,1970-01-22 21:01:50.084962+00:00,20,0
Round Grinding - Machine 2,1970-01-23 18:35:37.948659+00:00,25,0
Round Grinding - Machine 2,1970-01-24 03:31:02.309953+00:00,22,0
Turning & Milling - Machine 5,1970-01-24 11:09:32.313421+00:00,28,0
Final Inspection Q.C.,1970-01-30 19:09:03.508902+00:00,20,0
Round Grinding - Q.C.,1970-01-31 15:13:46.145036+00:00,20,0
Turning & Milling - Machine 10,1970-02-01 10:17:09.311659+00:00,14,0
Turning & Milling - Machine 10,1970-02-01 10:35:44.402669+00:00,24,0
Lapping - Machine 1,1970-02-02 23:14:45.122924+00:00,24,0
Turning & Milling - Machine 10,1970-02-03 15:26:04.221390+00:00,10,0
Turning & Milling - Machine 10,1970-02-04 23:22:13.580115+00:00,18,0
Turning & Milling - Machine 5,1970-02-04 23:59:12.199569+00:00,15,0
Round Grinding - Machine 3,1970-02-05 11:18:44.494226+00:00,17,0
Round Grinding - Q.C.,1970-02-06 04:55:46.413749+00:00,24,0
Round Grinding - Q.C.,1970-02-06 11:50:20.054530+00:00,13,0
Turning & Milling - Machine 8,1970-02-06 13:14:42.719207+00:00,19,0
Lapping - Machine 1,1970-02-08 04:48:24.065439+00:00,23,0
Turning - Machine 8,1970-02-09 11:49:34.180117+00:00,16,0
Laser Marking - Machine 7,1970-02-09 14:18:27.783424+00:00,18,0
Final Inspection Q.C.,1970-02-11 10:03:12.141209+00:00,22,0
Turning Q.C.,1970-02-12 08:02:23.060932+00:00,18,0
Turning Q.C.,1970-02-20 00:02:54.242647+00:00,25,0
Round Grinding - Machine 3,1970-02-20 00:31:23.878096+00:00,15,0
Laser Marking - Machine 7,1970-02-22 20:02:30.242460+00:00,26,0
Packing,1970-02-26 18:26:52.917713+00:00,19,0
Lapping - Machine 1,1970-03-04 01:28:48.984237+00:00,23,0
Packing,1970-03-05 06:32:37.845409+00:00,22,0
Final Inspection Q.C.,1970-03-05 22:07:15.246199+00:00,17,0
Round Grinding - Q.C.,1970-01-20 21:37:42.354772+00:00,25,0
Round Grinding - Q.C.,1970-01-21 03:45:46.401225+00:00,28,1
Turning & Milling - Machine 5,1970-01-21 19:13:01.915015+00:00,28,0
Final Inspection Q.C.,1970-01-22 20:40:39.534341+00:00,19,0
Round Grinding - Machine 3,1970-01-24 04:06:27.427555+00:00,21,0
Final Inspection Q.C.,1970-02-02 23:43:50.334595+00:00,23,0
Final Inspection Q.C.,1970-02-03 01:32:45.196428+00:00,10,0
Round Grinding - Machine 3,1970-02-03 05:04:33.360140+00:00,19,0
Final Inspection Q.C.,1970-02-04 08:48:03.765687+00:00,17,0
Turning & Milling - Machine 5,1970-02-04 18:24:39.119181+00:00,23,0
Turning - Machine 8,1970-02-04 20:33:01.539955+00:00,13,0
Round Grinding - Machine 3,1970-02-04 20:55:52.243847+00:00,22,0
Final Inspection Q.C.,1970-02-15 02:01:19.367571+00:00,19,0
Final Inspection Q.C.,1970-02-24 05:01:27.116930+00:00,19,0
Final Inspection Q.C.,1970-02-28 05:23:31.362131+00:00,20,0
Final Inspection Q.C.,1970-02-28 08:53:25.689441+00:00,19,0
Turning & Milling - Machine 4,1970-03-01 04:38:27.841699+00:00,17,0
Turning & Milling - Machine 4,1970-03-01 05:15:31.238145+00:00,25,0
Turning & Milling - Machine 9,1970-03-01 22:59:23.615679+00:00,16,0
Turning & Milling - Machine 9,1970-03-02 01:58:27.512909+00:00,20,0
Turning & Milling - Machine 9,1970-03-03 09:40:33.420338+00:00,17,0
Turning & Milling - Machine 9,1970-03-04 09:04:34.152453+00:00,17,0
Turning & Milling - Machine 4,1970-03-04 09:09:07.719790+00:00,19,0
Turning & Milling - Machine 9,1970-03-04 09:16:08.648315+00:00,29,0
Turning & Milling - Machine 9,1970-03-04 09:56:50.549152+00:00,17,0
Turning - Machine 9,1970-03-05 21:13:28.647799+00:00,27,0
Turning - Machine 9,1970-03-05 22:20:05.143459+00:00,17,0
Turning & Milling - Machine 9,1970-03-05 23:54:16.327235+00:00,18,0
Turning & Milling - Machine 9,1970-03-06 01:53:22.640536+00:00,19,0
Turning - Machine 9,1970-03-06 05:51:57.888783+00:00,18,0
Packing,1970-03-07 10:31:50.105417+00:00,22,0
Round Grinding - Machine 12,1970-03-08 08:15:46.933837+00:00,26,0
Round Grinding - Machine 12,1970-03-09 18:03:30.686904+00:00,20,0
Round Grinding - Machine 3,1970-03-10 00:46:03.545983+00:00,15,0
Laser Marking - Machine 7,1970-03-18 00:26:10.803700+00:00,27,0
Turning & Milling - Machine 5,1970-03-18 03:14:18.708370+00:00,21,0
Turning & Milling - Machine 6,1970-03-18 07:30:39.872927+00:00,17,0
Nitration Q.C.,1970-03-29 18:09:47.025623+00:00,18,0
Final Inspection Q.C.,1970-04-06 13:05:46.071607+00:00,18,0
Round Grinding - Machine 3,1970-04-07 07:17:06.447352+00:00,24,0
Lapping - Machine 1,1970-04-10 07:44:14.061655+00:00,20,0
Turning & Milling - Machine 4,1970-04-10 10:35:11.029125+00:00,14,0
Turning & Milling Q.C.,1970-01-20 06:18:59.463472+00:00,15,0
