concept:name,time:timestamp,qty_completed,qty_rejected
Turning & Milling - Machine 4,1970-01-29 10:19:55.297720+00:00,22,0
Turning & Milling - Machine 4,1970-01-30 15:41:04.659948+00:00,20,0
Turning & Milling - Machine 4,1970-01-30 15:52:36.378813+00:00,22,0
Turning & Milling - Machine 4,1970-01-31 01:47:48.547587+00:00,13,0
Turning & Milling - Machine 4,1970-01-31 08:52:33.659565+00:00,23,0
Turning & Milling - Machine 4,1970-02-01 01:59:05.941028+00:00,26,0
Turning & Milling Q.C.,1970-01-14 11:10:00.247648+00:00,20,0
Turning & Milling Q.C.,1970-01-24 08:45:36.891172+00:00,22,0
Final Inspection Q.C.,1970-02-04 23:26:34.111285+00:00,24,0
Round Grinding - Machine 3,1970-02-07 00:07:03.904613+00:00,15,0
Lapping - Machine 1,1970-02-19 05:59:27.122466+00:00,20,0
Packing,1970-02-19 08:33:54.794177+00:00,17,0
Laser Marking - Machine 7,1970-02-19 15:09:43.856916+00:00,22,0
Round Grinding - Machine 2,1970-02-19 16:55:51.597985+00:00,17,0
Round Grinding - Machine 2,1970-02-19 21:08:32.139580+00:00,17,0
Turning & Milling - Machine 5,1970-02-19 22:11:53.511812+00:00,18,0
Round Grinding - Machine 3,1970-02-21 00:07:08.065603+00:00,14,0
Round Grinding - Machine 3,1970-02-21 07:52:57.329671+00:00,22,0
Turning & Milling Q.C.,1970-01-19 06:25:08.787185+00:00,21,0
Turning & Milling Q.C.,1970-01-20 09:36:12.842319+00:00,21,0
Turning & Milling Q.C.,1970-01-21 22:36:21.460156+00:00,12,0
Turning & Milling - Machine 6,1970-01-22 00:30:05.247180+00:00,15,0
Turning & Milling Q.C.,1970-01-28 23:51:03.933415+00:00,23,0
Round Grinding - Manual,1970-01-29 02:36:37.336459+00:00,14,0
Final Inspection Q.C.,1970-02-01 11:48:49.600388+00:00,21,0
Turning & Milling Q.C.,1970-02-03 23:50:42.283364+00:00,17,0
Turning & Milling - Machine 8,1970-02-04 02:51:19.440226+00:00,14,0
Turning & Milling Q.C.,1970-02-08 09:12:06.350981+00:00,18,0
Turning & Milling Q.C.,1970-02-10 18:15:38.939458+00:00,21,0
Turning & Milling Q.C.,1970-02-12 10:36:28.981986+00:00,18,0
Turning & Milling Q.C.,1970-02-13 13:30:58.539841+00:00,23,0
Turning & Milling Q.C.,1970-02-17 03:36:30.957091+00:00,16,0
Turning - Machine 8,1970-01-14 21:31:03.761286+00:00,26,0
Final Inspection Q.C.,1970-01-16 19:51:25.452837+00:00,18,0
Packing,1970-01-20 06:28:30.309981+00:00,14,0
Laser Marking - Machine 7,1970-01-21 12:57:39.406772+00:00,16,0
Round Grinding - Manual,1970-01-22 00:52:10.370537+00:00,20,0
Round Grinding - Machine 2,1970-01-22 12:29:33.057319+00:00,24,0
Round Grinding - Machine 2,1970-01-22 14:07:30.828965+00:00,18,0
Round Grinding - Machine 2,1970-01-23 02:44:48.215350+00:00,20,0
Turning & Milling Q.C.,1970-01-26 12:32:57.045726+00:00,21,0
Turning & Milling - Machine 8,1970-01-27 15:47:48.952560+00:00,19,0
Turning & Milling - Machine 6,1970-01-28 04:33:02.844429+00:00,22,0
Turning & Milling Q.C.,1970-01-29 23:22:57.689316+00:00,5,0
Turning & Milling - Machine 5,1970-01-30 09:31:30.183242+00:00,16,0
Lapping - Machine 1,1970-02-03 03:49:02.577944+00:00,21,0
Turning & Milling - Machine 8,1970-02-03 15:03:38.220391+00:00,16,0
Packing,1970-02-10 06:58:42.205363+00:00,18,0
Turning & Milling Q.C.,1970-02-11 19:07:21.850948+00:00,25,0
Turning & Milling Q.C.,1970-02-18 00:15:56.256723+00:00,14,0
Turning & Milling - Machine 8,1970-01-15 19:03:45.977321+00:00,16,0
Turning & Milling - Machine 5,1970-01-16 05:29:50.427133+00:00,20,0
Turning Q.C.,1970-01-22 09:58:10.130632+00:00,22,0
Turning & Milling - Machine 8,1970-01-23 19:23:33.493311+00:00,19,0
Packing,1970-01-27 20:51:31.457715+00:00,19,0
Round Grinding - Machine 3,1970-01-27 22:33:48.545930+00:00,20,0
Laser Marking - Machine 7,1970-02-01 15:36:55.232877+00:00,17,0
Final Inspection Q.C.,1970-02-10 08:09:44.714070+00:00,18,0
Final Inspection Q.C.,1970-02-12 11:27:20.669631+00:00,17,0
Final Inspection Q.C.,1970-02-13 06:21:22.038629+00:00,17,0
Final Inspection Q.C.,1970-02-16 11:18:55.667202+00:00,23,0
Final Inspection Q.C.,1970-02-16 16:55:54.219698+00:00,20,0
Final Inspection Q.C.,1970-02-16 18:30:16.819823+00:00,21,0
Round Grinding - Machine 2,1970-02-17 12:07:29.606677+00:00,23,0
Round Grinding - Q.C.,1970-02-18 08:22:03.948989+00:00,19,0
Turning & Milling - Machine 6,1970-01-15 16:20:30.913518+00:00,22,0
Turning & Milling - Machine 4,1970-01-16 09:03:15.373785+00:00,23,0
Turning & Milling - Machine 4,1970-01-16 22:49:54.333207+00:00,10,0
Turning & Milling - Machine 4,1970-01-16 23:22:13.793169+00:00,17,0
Turning & Milling - Machine 4,1970-01-17 12:21:54.785779+00:00,17,0
Turning & Milling - Machine 4,1970-01-17 15:25:49.192628+00:00,14,0
Turning & Milling Q.C.,1970-01-23 13:20:38.353519+00:00,18,0
Turning & Milling Q.C.,1970-01-24 07:08:10.615569+00:00,21,0
Turning & Milling Q.C.,1970-01-27 07:50:42.325526+00:00,13,0
Turning & Milling - Machine 4,1970-01-27 10:38:20.074437+00:00,23,0
Turning & Milling Q.C.,1970-01-31 11:12:15.354526+00:00,20,0
Round Grinding - Q.C.,1970-02-02 18:34:39.506131+00:00,22,0
Turning & Milling - Machine 4,1970-02-02 22:53:40.032213+00:00,24,0
Turning & Milling - Machine 4,1970-02-03 02:54:37.263548+00:00,15,0
Round Grinding - Q.C.,1970-02-06 09:06:00.550654+00:00,15,0
Round Grinding - Q.C.,1970-02-09 02:46:09.811818+00:00,25,0
Round Grinding - Q.C.,1970-02-10 00:03:02.216209+00:00,18,0
Turning & Milling Q.C.,1970-01-16 02:32:05.689621+00:00,17,0
Turning & Milling Q.C.,1970-01-16 04:54:09.783106+00:00,23,0
Turning & Milling - Machine 6,1970-01-17 06:33:02.126226+00:00,22,0
Turning & Milling Q.C.,1970-01-20 20:25:14.825310+00:00,23,1
Lapping - Machine 1,1970-01-22 07:37:17.456209+00:00,19,0
Turning & Milling - Machine 4,1970-01-23 02:09:46.113089+00:00,24,0
Turning & Milling Q.C.,1970-01-23 08:27:20.348179+00:00,21,0
Turning & Milling Q.C.,1970-01-24 05:16:20.343671+00:00,20,0
Turning & Milling - Machine 4,1970-01-24 07:23:25.145777+00:00,25,0
Turning & Milling - Machine 4,1970-01-24 17:37:02.248403+00:00,22,0
Turning & Milling - Machine 4,1970-01-25 00:56:13.625549+00:00,17,0
Turning & Milling - Machine 4,1970-01-25 08:10:29.493042+00:00,21,0
Turning & Milling - Machine 4,1970-01-26 06:40:33.316074+00:00,24,0
Turning & Milling - Machine 4,1970-01-26 17:53:49.996674+00:00,17,0
Turning & Milling - Machine 4,1970-01-26 20:23:03.055885+00:00,17,0
Turning & Milling - Machine 4,1970-01-26 23:28:07.032418+00:00,24,0
Turning & Milling - Machine 4,1970-01-27 02:48:37.795146+00:00,18,0
Round Grinding - Machine 3,1970-01-17 15:57:40.399914+00:00,21,0
Grinding Rework - Machine 12,1970-01-22 12:50:07.255989+00:00,22,0
Turning & Milling - Machine 8,1970-01-23 11:54:47.322944+00:00,16,0
Turning & Milling Q.C.,1970-01-23 15:57:06.036927+00:00,20,0
Turning & Milling - Machine 5,1970-01-25 15:13:28.689465+00:00,28,0
Final Inspection Q.C.,1970-01-25 22:22:26.038928+00:00,10,0
Lapping - Machine 1,1970-02-12 00:25:15.403031+00:00,23,0
Turning & Milling - Machine 5,1970-02-12 11:50:38.475807+00:00,20,0
Turning & Milling - Machine 8,1970-02-12 17:24:55.530128+00:00,24,0
Final Inspection Q.C.,1970-01-17 22:36:05.016148+00:00,16,0
Final Inspection Q.C.,1970-01-24 08:09:31.827884+00:00,22,0
Final Inspection Q.C.,1970-01-27 20:57:31.288657+00:00,18,0
Turning & Milling - Machine 5,1970-01-27 21:44:58.091239+00:00,19,0
Turning & Milling - Machine 5,1970-01-28 18:15:04.544929+00:00,21,0
Final Inspection Q.C.,1970-01-28 22:26:16.744747+00:00,16,0
Grinding Rework - Machine 27,1970-02-13 11:27:49.620225+00:00,15,0
Lapping - Machine 1,1970-02-13 22:06:10.498490+00:00,14,0
Laser Marking - Machine 7,1970-02-14 03:39:59.291535+00:00,22,0
Packing,1970-02-26 07:56:44.595667+00:00,24,0
Packing,1970-03-03 02:47:22.674556+00:00,21,0
Packing,1970-03-12 17:35:32.795479+00:00,23,0
Packing,1970-03-14 15:20:14.060102+00:00,23,0
Turning & Milling Q.C.,1970-03-22 13:42:31.866721+00:00,19,0
Turning & Milling Q.C.,1970-03-27 00:01:18.378302+00:00,22,0
Turning & Milling Q.C.,1970-03-27 01:11:57.677930+00:00,19,0
Turning & Milling - Machine 6,1970-01-17 06:42:24.302366+00:00,26,0
Turning & Milling - Machine 6,1970-01-17 13:26:27.265002+00:00,19,0
Grinding Rework - Machine 27,1970-01-21 13:34:18.722366+00:00,20,0
Laser Marking - Machine 7,1970-01-22 05:41:36.023141+00:00,18,0
Lapping - Machine 1,1970-01-24 16:06:17.633652+00:00,17,0
Turning & Milling - Machine 9,1970-01-24 23:48:51.596253+00:00,25,0
Turning & Milling - Machine 9,1970-01-25 01:03:08.598512+00:00,27,0
Turning & Milling - Machine 9,1970-01-25 01:23:53.033100+00:00,25,0
Turning & Milling - Machine 9,1970-01-27 19:51:35.620392+00:00,24,0
Packing,1970-02-19 18:49:13.809609+00:00,20,0
Final Inspection Q.C.,1970-01-18 16:37:03.593757+00:00,17,0
Turning & Milling - Machine 6,1970-01-19 01:52:45.261119+00:00,25,0
Turning & Milling Q.C.,1970-01-20 21:36:30.887092+00:00,17,0
Final Inspection Q.C.,1970-01-28 03:47:09.193293+00:00,20,0
Turning & Milling Q.C.,1970-01-28 04:25:10.392960+00:00,17,0
Lapping - Machine 1,1970-01-29 16:55:22.198587+00:00,19,0
Final Inspection Q.C.,1970-02-03 13:48:49.871951+00:00,17,0
Laser Marking - Machine 7,1970-02-03 16:41:37.628316+00:00,21,0
Lapping - Machine 1,1970-02-06 17:14:47.193518+00:00,17,0
Turning - Machine 8,1970-02-07 03:53:33.814444+00:00,23,0
Turning & Milling - Machine 6,1970-02-07 06:50:10.832018+00:00,17,0
Turning & Milling Q.C.,1970-02-16 15:53:57.738539+00:00,15,0
Laser Marking - Machine 7,1970-02-17 14:39:29.097726+00:00,20,0
Turning & Milling Q.C.,1970-02-18 23:52:37.125734+00:00,23,0
Laser Marking - Machine 7,1970-02-24 13:33:45.164714+00:00,14,0
Final Inspection Q.C.,1970-02-28 06:20:47.973924+00:00,18,0
Packing,1970-03-06 09:49:46.147324+00:00,19,0
Turning & Milling Q.C.,1970-03-08 04:15:08.269426+00:00,26,0
Turning & Milling Q.C.,1970-03-09 04:36:50.479803+00:00,23,0
Turning & Milling Q.C.,1970-03-09 14:36:51.188098+00:00,24,0
Turning & Milling Q.C.,1970-03-09 21:54:11.654184+00:00,24,0
Laser Marking - Machine 7,1970-03-14 20:59:54.759642+00:00,19,0
Turning Q.C.,1970-03-22 07:26:01.454461+00:00,21,0
Grinding Rework - Machine 27,1970-03-24 16:49:21.249963+00:00,25,0
Turning & Milling Q.C.,1970-03-29 06:23:53.601528+00:00,19,0
Packing,1970-03-31 05:58:26.449082+00:00,23,0
Turning Q.C.,1970-04-02 05:38:15.013740+00:00,23,0
Packing,1970-04-02 20:06:17.464572+00:00,22,0
Laser Marking - Machine 7,1970-04-07 23:42:16.535805+00:00,26,0
Packing,1970-04-26 01:44:51.352237+00:00,19,0
Round Grinding - Machine 3,1970-04-27 00:10:20.582695+00:00,19,0
Lapping - Machine 1,1970-05-01 17:53:04.796344+00:00,21,0
Turning & Milling Q.C.,1970-01-22 04:04:53.143391+00:00,20,0
Turning & Milling Q.C.,1970-01-25 07:36:26.930504+00:00,17,0
Round Grinding - Machine 3,1970-01-26 18:13:50.596031+00:00,22,0
Turning & Milling Q.C.,1970-01-29 01:43:20.352075+00:00,18,0
Lapping - Machine 1,1970-01-29 17:12:31.488942+00:00,23,0
Turning & Milling Q.C.,1970-01-30 22:37:21.771625+00:00,17,0
Packing,1970-02-01 03:31:04.351987+00:00,20,0
Final Inspection Q.C.,1970-02-04 22:21:54.710406+00:00,22,0
Final Inspection Q.C.,1970-02-07 07:57:53.903212+00:00,19,0
Round Grinding - Machine 2,1970-01-19 10:03:10.870000+00:00,17,0
Round Grinding - Machine 2,1970-01-20 05:52:47.959783+00:00,13,0
Round Grinding - Machine 2,1970-01-20 22:45:16.032278+00:00,16,0
Round Grinding - Machine 2,1970-01-21 14:38:40.857277+00:00,10,0
Turning & Milling - Machine 5,1970-01-21 16:21:47.365625+00:00,17,0
Final Inspection Q.C.,1970-01-23 06:57:44.635363+00:00,19,0
Final Inspection Q.C.,1970-01-27 03:59:27.061152+00:00,14,0
Round Grinding - Machine 12,1970-01-27 14:23:20.466624+00:00,20,0
Round Grinding - Machine 3,1970-01-30 03:51:37.158301+00:00,12,0
Lapping - Machine 1,1970-01-30 11:11:05.237663+00:00,20,0
Lapping - Machine 1,1970-01-31 15:07:31.494609+00:00,17,0
Lapping - Machine 1,1970-02-01 05:55:32.666620+00:00,20,0
Turning & Milling - Machine 5,1970-02-01 14:19:40.968263+00:00,20,0
Round Grinding - Machine 3,1970-02-02 04:20:51.891786+00:00,26,0
Laser Marking - Machine 7,1970-02-04 16:43:35.514429+00:00,23,0
Final Inspection Q.C.,1970-02-05 00:59:36.597388+00:00,15,0
Turning & Milling - Machine 6,1970-02-06 06:25:13.085379+00:00,29,0
Final Inspection Q.C.,1970-02-07 13:30:51.862993+00:00,19,1
Turning & Milling - Machine 8,1970-02-07 15:20:17.581799+00:00,19,0
Turning & Milling - Machine 5,1970-02-07 18:53:28.800509+00:00,23,0
Turning & Milling - Machine 6,1970-02-08 18:50:49.403497+00:00,20,0
Final Inspection Q.C.,1970-01-20 20:39:13.300488+00:00,17,0
Round Grinding - Machine 3,1970-01-21 09:33:03.378962+00:00,15,0
Turning & Milling - Machine 4,1970-01-21 20:49:28.049827+00:00,19,0
Turning & Milling Q.C.,1970-01-21 17:48:30.187050+00:00,14,0
Round Grinding - Machine 3,1970-01-22 04:50:31.962763+00:00,17,0
Turning & Milling Q.C.,1970-01-22 15:40:27.093984+00:00,21,0
Final Inspection Q.C.,1970-01-22 21:47:56.762054+00:00,16,0
Turning & Milling Q.C.,1970-01-24 00:11:05.185367+00:00,17,0
Lapping - Machine 1,1970-01-25 05:12:12.923832+00:00,17,0
Laser Marking - Machine 7,1970-01-30 10:43:31.929368+00:00,24,0
Turning & Milling - Machine 8,1970-01-30 12:49:20.678939+00:00,21,0
Turning & Milling - Machine 5,1970-01-30 19:04:07.362180+00:00,17,0
Turning & Milling - Machine 6,1970-02-01 00:28:45.757408+00:00,18,0
Round Grinding - Machine 3,1970-02-02 18:42:41.894575+00:00,15,0
Turning & Milling - Machine 8,1970-02-03 07:58:31.044516+00:00,22,0
Turning & Milling - Machine 8,1970-02-03 08:16:05.630614+00:00,17,0
Turning & Milling - Machine 5,1970-02-03 20:59:06.400256+00:00,15,0
Laser Marking - Machine 7,1970-02-05 09:29:39.234642+00:00,23,0
Turning & Milling - Machine 5,1970-02-05 09:49:32.279017+00:00,18,0
Turning & Milling - Machine 5,1970-02-05 12:07:59.363663+00:00,20,0
Final Inspection Q.C.,1970-02-06 22:17:02.133567+00:00,16,0
Final Inspection Q.C.,1970-02-09 23:21:46.817204+00:00,19,0
Round Grinding - Machine 3,1970-02-10 22:48:44.680648+00:00,23,0
Laser Marking - Machine 7,1970-02-11 06:58:20.429759+00:00,19,0
Turning & Milling - Machine 9,1970-02-11 21:21:38.227925+00:00,20,0
Lapping - Machine 1,1970-02-12 11:32:49.740866+00:00,24,0
Final Inspection Q.C.,1970-02-13 09:33:00.283494+00:00,15,0
Turning & Milling - Machine 9,1970-02-13 19:29:00.212048+00:00,23,0
Turning & Milling - Machine 9,1970-02-13 23:08:29.750196+00:00,22,0
Final Inspection Q.C.,1970-02-24 16:01:35.887471+00:00,17,0
Turning & Milling - Machine 9,1970-02-25 18:06:43.427670+00:00,22,0
Final Inspection Q.C.,1970-03-02 02:07:46.163763+00:00,18,0
Turning & Milling - Machine 9,1970-03-02 04:41:53.710184+00:00,15,0
Turning & Milling - Machine 9,1970-03-03 05:48:48.181774+00:00,23,0
Final Inspection Q.C.,1970-03-05 08:13:04.252032+00:00,16,0
Turning & Milling - Machine 9,1970-03-05 11:47:20.377258+00:00,13,0
Final Inspection Q.C.,1970-03-12 08:28:56.495985+00:00,22,0
Turning & Milling - Machine 9,1970-03-12 14:36:40.359428+00:00,21,0
Turning & Milling - Machine 9,1970-03-12 23:46:07.479076+00:00,17,0
Turning & Milling - Machine 9,1970-03-13 01:19:50.693213+00:00,18,0
Turning & Milling - Machine 9,1970-03-13 03:13:48.874423+00:00,20,0
Turning & Milling - Machine 9,1970-03-13 05:31:44.204339+00:00,15,0
Packing,1970-03-15 13:47:17.186309+00:00,15,0
Milling - Machine 8,1970-01-19 13:01:20.714286+00:00,26,0
Turning & Milling - Machine 8,1970-01-19 18:19:40.562411+00:00,23,0
Turning & Milling Q.C.,1970-01-21 03:29:19.918403+00:00,24,0
Final Inspection Q.C.,1970-01-25 23:06:50.399281+00:00,17,0
Turning & Milling - Machine 8,1970-01-26 04:19:40.984699+00:00,24,0
Round Grinding - Manual,1970-01-26 18:03:30.721312+00:00,11,0
Turning & Milling - Machine 5,1970-01-26 18:05:40.424762+00:00,23,0
Turning & Milling - Machine 6,1970-01-27 06:09:55.659873+00:00,9,0
Laser Marking - Machine 7,1970-01-27 18:01:11.618693+00:00,16,0
Packing,1970-01-29 17:29:04.852057+00:00,23,0
Laser Marking - Machine 7,1970-01-30 02:36:51.584385+00:00,19,0
Lapping - Machine 1,1970-01-31 22:10:56.575743+00:00,19,1
Packing,1970-02-02 05:52:02.013953+00:00,13,0
Packing,1970-02-04 10:57:30.818944+00:00,17,0
Packing,1970-02-05 21:41:14.489043+00:00,20,0
Round Grinding - Machine 2,1970-01-21 22:29:14.290961+00:00,13,0
Turning & Milling - Machine 6,1970-01-22 00:59:11.600007+00:00,25,0
Final Inspection Q.C.,1970-01-23 13:59:00.497921+00:00,20,0
Turning & Milling Q.C.,1970-01-24 21:34:30.628886+00:00,23,0
Round Grinding - Manual,1970-01-25 18:10:49.177736+00:00,20,0
Round Grinding - Manual,1970-01-25 21:02:06.848658+00:00,22,0
Round Grinding - Machine 2,1970-01-26 08:15:52.573854+00:00,24,0
Turning & Milling Q.C.,1970-02-02 03:43:05.353325+00:00,23,0
Turning - Machine 8,1970-02-02 19:39:12.614343+00:00,21,1
Turning & Milling - Machine 6,1970-02-02 20:04:16.237424+00:00,5,0
Laser Marking - Machine 7,1970-02-04 09:28:05.434217+00:00,25,0
Turning & Milling - Machine 8,1970-02-04 09:30:09.996762+00:00,23,0
Turning & Milling - Machine 5,1970-02-04 12:23:36.117232+00:00,14,0
Turning - Machine 8,1970-02-04 14:53:32.297616+00:00,21,0
Round Grinding - Machine 3,1970-02-06 16:06:16.597489+00:00,20,0
Turning & Milling - Machine 8,1970-01-20 18:52:12.262106+00:00,19,0
Turning & Milling Q.C.,1970-01-25 04:22:13.076446+00:00,16,0
Turning & Milling - Machine 5,1970-01-21 19:56:44.351905+00:00,17,0
Turning - Machine 8,1970-01-22 21:41:45.631885+00:00,19,0
Turning & Milling Q.C.,1970-01-26 02:36:35.795855+00:00,10,0
Packing,1970-02-05 04:42:56.058349+00:00,20,0
Turning & Milling - Machine 6,1970-02-05 21:21:29.528459+00:00,19,0
Turning Q.C.,1970-02-12 05:33:47.350914+00:00,19,0
Turning & Milling - Machine 5,1970-02-13 08:45:08.594735+00:00,23,1
Turning & Milling Q.C.,1970-02-18 01:13:54.449283+00:00,23,0
Turning & Milling Q.C.,1970-02-28 00:19:40.580978+00:00,19,0
Turning & Milling - Machine 5,1970-02-28 05:13:07.155235+00:00,25,0
Turning & Milling - Machine 6,1970-02-28 06:20:36.169310+00:00,23,1
Laser Marking - Machine 7,1970-03-01 18:51:31.794862+00:00,15,0
Turning & Milling Q.C.,1970-03-02 22:13:04.707661+00:00,18,0
Turning Q.C.,1970-03-04 21:01:57.644626+00:00,20,0
Turning & Milling Q.C.,1970-03-07 14:28:30.060495+00:00,18,0
Final Inspection Q.C.,1970-03-08 19:48:37.866565+00:00,23,0
Laser Marking - Machine 7,1970-03-11 17:03:38.236637+00:00,27,1
Turning & Milling - Machine 10,1970-03-12 02:15:28.662441+00:00,28,0
Turning & Milling - Machine 10,1970-03-12 18:03:32.342419+00:00,27,0
Packing,1970-03-15 11:43:58.239520+00:00,16,0
Turning & Milling Q.C.,1970-03-18 23:11:48.578387+00:00,20,0
Turning & Milling Q.C.,1970-03-21 15:39:55.400180+00:00,21,0
Turning & Milling Q.C.,1970-03-24 11:27:29.943072+00:00,21,0
Turning & Milling Q.C.,1970-03-29 09:56:51.045597+00:00,17,0
Wire Cut - Machine 13,1970-01-21 05:53:29.629618+00:00,18,0
Wire Cut - Machine 13,1970-01-22 02:36:14.224918+00:00,16,0
Wire Cut - Machine 13,1970-01-25 12:10:46.284517+00:00,23,1
Wire Cut - Machine 13,1970-02-01 09:04:43.261362+00:00,18,0
Wire Cut - Machine 13,1970-02-03 14:29:43.660091+00:00,18,0
Wire Cut - Machine 13,1970-02-05 21:18:25.854960+00:00,24,0
Wire Cut - Machine 13,1970-02-12 03:33:05.900032+00:00,22,0
Turning & Milling - Machine 5,1970-02-12 10:06:10.671592+00:00,17,0
Turning & Milling - Machine 8,1970-02-12 23:35:11.346151+00:00,17,0
Turning & Milling Q.C.,1970-02-16 03:32:12.731537+00:00,25,0
Turning & Milling Q.C.,1970-02-16 06:27:26.457808+00:00,17,0
Turning & Milling Q.C.,1970-02-20 03:21:25.804147+00:00,19,0
Turning & Milling - Machine 6,1970-02-20 06:37:16.522371+00:00,21,0
Lapping - Machine 1,1970-02-25 12:58:37.382637+00:00,18,0
Packing,1970-02-25 17:27:59.992646+00:00,22,0
Turning & Milling - Machine 8,1970-02-27 02:05:22.597357+00:00,18,0
Turning & Milling Q.C.,1970-02-27 15:03:53.179039+00:00,17,0
Turning & Milling - Machine 5,1970-02-27 19:45:30.616819+00:00,16,0
Laser Marking - Machine 7,1970-03-04 15:46:39.617487+00:00,18,0
Round Grinding - Machine 3,1970-03-06 10:00:45.848396+00:00,21,1
Turning & Milling Q.C.,1970-03-07 18:31:05.314418+00:00,24,0
Turning & Milling - Machine 9,1970-03-07 19:34:25.834998+00:00,18,0
Turning & Milling - Machine 9,1970-03-08 06:15:17.850805+00:00,20,0
Packing,1970-03-13 11:02:17.672588+00:00,19,0
Wire Cut - Machine 13,1970-03-21 09:06:55.197746+00:00,21,0
Wire Cut - Machine 13,1970-03-22 11:41:56.711042+00:00,19,0
Turning & Milling - Machine 5,1970-03-22 14:26:41.329667+00:00,16,0
Laser Marking - Machine 7,1970-03-22 16:36:28.629030+00:00,21,0
Packing,1970-03-27 20:35:21.352978+00:00,13,0
Turning & Milling Q.C.,1970-03-28 06:25:17.788075+00:00,13,0
Turning - Machine 8,1970-03-28 11:24:18.929396+00:00,21,0
Lapping - Machine 1,1970-03-31 03:52:51.711849+00:00,24,0
Laser Marking - Machine 7,1970-04-02 14:58:31.965765+00:00,11,0
Turning & Milling - Machine 5,1970-04-02 15:18:51.226382+00:00,20,0
Turning & Milling - Machine 8,1970-04-02 23:28:49.878656+00:00,23,0
Turning & Milling - Machine 5,1970-04-02 23:49:32.550941+00:00,14,0
Round Grinding - Machine 3,1970-04-03 20:03:51.101981+00:00,18,0
Turning & Milling - Machine 8,1970-04-03 23:30:52.001163+00:00,14,0
Round Grinding - Machine 3,1970-04-04 15:41:53.391777+00:00,19,0
Final Inspection Q.C.,1970-04-06 10:20:46.058723+00:00,17,0
Final Inspection Q.C.,1970-04-07 15:49:47.037459+00:00,21,0
Final Inspection Q.C.,1970-04-10 20:28:17.389268+00:00,19,0
Final Inspection Q.C.,1970-04-15 14:17:43.728580+00:00,21,0
Turning Q.C.,1970-04-19 19:18:35.591760+00:00,23,0
Turning & Milling - Machine 6,1970-04-20 02:42:34.281507+00:00,20,0
Flat Grinding - Machine 11,1970-04-20 11:40:05.239488+00:00,20,0
Laser Marking - Machine 7,1970-04-22 21:00:02.351465+00:00,18,0
Turning & Milling - Machine 8,1970-04-24 07:33:36.356548+00:00,15,0
Turning Q.C.,1970-04-25 19:44:48.406777+00:00,23,0
Turning Q.C.,1970-04-27 08:43:38.246260+00:00,23,0
Turning - Machine 8,1970-04-28 13:19:35.296942+00:00,24,0
Turning Q.C.,1970-04-29 05:52:01.428028+00:00,23,0
Round Grinding - Machine 3,1970-04-29 18:08:04.802617+00:00,20,0
Final Inspection Q.C.,1970-04-29 19:35:44.963280+00:00,20,0
