concept:name,time:timestamp,qty_completed,qty_rejected
Lapping - Machine 1,1970-02-17 07:40:13.018800+00:00,26,0
Turning & Milling - Machine 9,1970-02-18 02:58:22.964411+00:00,22,0
Round Grinding - Machine 3,1970-02-19 09:39:03.368833+00:00,22,0
Final Inspection Q.C.,1970-02-20 04:10:45.822104+00:00,16,0
Laser Marking - Machine 7,1970-02-22 09:13:50.532721+00:00,21,0
Lapping - Machine 1,1970-02-24 21:43:14.471974+00:00,21,0
Turning & Milling - Machine 10,1970-02-26 17:25:12.256208+00:00,27,0
Turning & Milling - Machine 10,1970-02-27 09:10:25.384831+00:00,24,0
Turning & Milling - Machine 10,1970-02-28 00:14:08.809381+00:00,19,0
Turning & Milling - Machine 10,1970-02-28 01:05:06.147308+00:00,20,0
Turning & Milling - Machine 10,1970-02-28 12:11:55.107676+00:00,21,0
Turning & Milling - Machine 10,1970-03-02 21:04:02.298022+00:00,17,0
Turning & Milling - Machine 10,1970-03-03 10:38:28.597514+00:00,19,0
Turning & Milling - Machine 10,1970-03-07 01:43:25.705533+00:00,20,0
Turning & Milling - Machine 10,1970-03-07 12:31:07.749428+00:00,21,0
Turning & Milling - Machine 10,1970-03-08 00:30:25.557693+00:00,26,0
Turning & Milling - Machine 10,1970-03-08 12:05:50.550742+00:00,15,0
Turning & Milling - Machine 10,1970-03-11 00:14:12.760474+00:00,21,0
Turning & Milling - Machine 10,1970-03-13 10:44:54.722743+00:00,15,0
Final Inspection Q.C.,1970-03-15 12:43:20.671269+00:00,20,0
Round Grinding - Machine 3,1970-03-16 10:36:17.231148+00:00,17,0
Flat Grinding - Machine 11,1970-03-19 19:26:14.828242+00:00,18,0
Turning & Milling - Machine 8,1970-03-21 03:38:26.354192+00:00,22,1
Final Inspection Q.C.,1970-03-27 16:39:38.449297+00:00,22,0
Lapping - Machine 1,1970-03-27 18:16:31.439952+00:00,28,0
Packing,1970-03-30 23:53:13.518894+00:00,22,0
Laser Marking - Machine 7,1970-04-03 10:45:30.446237+00:00,16,0
Round Grinding - Machine 3,1970-04-03 17:58:28.654369+00:00,18,0
Turning - Machine 8,1970-04-04 00:54:12.253460+00:00,24,0
Turning & Milling - Machine 8,1970-04-04 04:04:45.624201+00:00,18,0
Turn & Mill. & Screw Assem - Machine 10,1970-04-04 17:30:01.846356+00:00,17,0
Round Grinding - Machine 3,1970-04-05 00:00:06.930089+00:00,18,0
Turning & Milling - Machine 10,1970-04-06 08:56:10.800721+00:00,26,0
Lapping - Machine 1,1970-04-07 22:27:31.666563+00:00,19,0
Turning & Milling - Machine 10,1970-04-08 16:51:11.146117+00:00,24,0
Turning & Milling - Machine 10,1970-04-08 17:17:54.783053+00:00,19,0
Turning & Milling - Machine 10,1970-04-09 00:47:33.634770+00:00,21,0
Turning & Milling - Machine 10,1970-04-09 14:48:08.482068+00:00,20,0
Turning & Milling - Machine 10,1970-04-09 17:01:52.236140+00:00,29,0
Turning & Milling - Machine 10,1970-04-10 18:05:46.586688+00:00,28,0
Turning & Milling - Machine 10,1970-04-14 14:48:38.513156+00:00,27,0
Turning & Milling - Machine 10,1970-04-15 05:08:49.090888+00:00,15,0
Turning & Milling - Machine 10,1970-04-15 09:18:16.539104+00:00,16,0
Turning & Milling - Machine 10,1970-04-16 15:34:44.772173+00:00,20,0
Turning & Milling - Machine 10,1970-04-17 14:05:09.304892+00:00,22,0
Turning & Milling - Machine 10,1970-04-17 19:04:42.804933+00:00,20,0
Turning & Milling - Machine 10,1970-04-22 10:52:44.581573+00:00,20,0
Turning & Milling - Machine 10,1970-04-25 13:55:30.128983+00:00,22,0
Turning & Milling - Machine 10,1970-04-27 21:55:17.734860+00:00,14,0
Turning & Milling - Machine 10,1970-04-28 03:19:07.550528+00:00,16,0
Turning & Milling - Machine 10,1970-04-28 07:59:14.862811+00:00,22,0
Turning & Milling - Machine 10,1970-04-28 18:18:21.995568+00:00,19,0
Packing,1970-05-01 03:05:53.493830+00:00,26,0
Turning & Milling - Machine 6,1970-05-01 18:20:12.529380+00:00,20,0
Flat Grinding - Machine 11,1970-05-04 07:44:46.893622+00:00,20,0
Flat Grinding - Machine 11,1970-05-06 13:16:36.890039+00:00,18,0
Grinding Rework - Machine 27,1970-05-10 05:26:20.047427+00:00,21,0
Lapping - Machine 1,1970-05-12 06:44:10.622050+00:00,23,0
Lapping - Machine 1,1970-05-14 05:12:31.995096+00:00,20,0
Lapping - Machine 1,1970-05-16 01:48:24.198822+00:00,22,0
Turning & Milling - Machine 8,1970-05-16 18:22:18.849773+00:00,12,0
Turning & Milling - Machine 8,1970-01-15 21:24:51.341445+00:00,23,0
Turning & Milling Q.C.,1970-01-17 11:24:20.301199+00:00,22,0
Round Grinding - Machine 12,1970-01-18 15:18:57.606891+00:00,23,0
Round Grinding - Machine 12,1970-01-19 08:06:08.381127+00:00,20,0
Round Grinding - Machine 12,1970-01-19 14:06:12.915015+00:00,22,0
Round Grinding - Machine 3,1970-01-19 15:00:51.299461+00:00,18,0
Laser Marking - Machine 7,1970-01-22 18:01:00.588867+00:00,21,0
Round Grinding - Machine 2,1970-01-23 17:11:58.516875+00:00,17,0
Round Grinding - Machine 2,1970-01-24 23:52:51.392262+00:00,29,0
Round Grinding - Machine 2,1970-01-25 00:46:52.563320+00:00,18,0
Round Grinding - Machine 2,1970-01-25 01:31:00.441645+00:00,19,0
Round Grinding - Machine 2,1970-01-26 06:07:57.956833+00:00,10,0
Round Grinding - Machine 2,1970-01-27 10:07:12.815519+00:00,19,0
Turning & Milling Q.C.,1970-01-30 02:48:17.530345+00:00,15,0
Turning & Milling Q.C.,1970-01-30 10:50:15.900259+00:00,15,0
Turning & Milling - Machine 5,1970-01-15 19:10:30.651441+00:00,21,0
Turning - Machine 8,1970-01-17 07:59:59.568331+00:00,24,0
Turning & Milling - Machine 6,1970-01-18 15:23:58.478625+00:00,13,0
Turning & Milling Q.C.,1970-01-23 02:50:51.203989+00:00,19,0
Turning & Milling Q.C.,1970-01-24 16:53:22.593723+00:00,26,0
Round Grinding - Machine 2,1970-01-25 01:07:48.156601+00:00,25,1
Round Grinding - Machine 2,1970-01-25 13:08:17.192002+00:00,21,0
Round Grinding - Manual,1970-01-26 01:36:51.423910+00:00,13,0
Round Grinding - Machine 2,1970-01-26 18:08:31.169053+00:00,20,0
Turning & Milling - Machine 5,1970-01-27 05:02:29.938551+00:00,23,0
Grinding Rework - Machine 12,1970-02-01 20:29:42.648604+00:00,18,0
Turning & Milling - Machine 5,1970-02-01 20:55:30.644117+00:00,23,0
Flat Grinding - Machine 11,1970-02-02 05:57:16.363966+00:00,18,2
Turning & Milling - Machine 9,1970-02-02 09:11:52.205577+00:00,19,0
Flat Grinding - Machine 11,1970-02-05 22:47:11.338231+00:00,19,0
Turning & Milling - Machine 9,1970-02-05 23:39:39.260646+00:00,19,0
Laser Marking - Machine 7,1970-02-11 19:11:00.057455+00:00,23,1
Turning & Milling - Machine 9,1970-02-12 04:17:07.538944+00:00,21,0
Turning & Milling - Machine 9,1970-02-12 08:49:15.966119+00:00,19,0
Turning & Milling - Machine 9,1970-02-15 08:47:27.610586+00:00,26,0
Turning & Milling - Machine 9,1970-02-17 05:29:50.199472+00:00,23,0
Turning & Milling - Machine 9,1970-02-17 11:50:40.686456+00:00,23,0
Turning & Milling - Machine 9,1970-02-18 03:01:59.779868+00:00,25,0
Round Grinding - Machine 3,1970-02-18 17:20:49.311821+00:00,24,0
Lapping - Machine 1,1970-02-19 15:01:42.124089+00:00,7,0
Lapping - Machine 1,1970-02-22 21:49:12.821635+00:00,24,0
Lapping - Machine 1,1970-02-24 20:45:09.855618+00:00,20,0
Turning & Milling - Machine 6,1970-01-16 04:53:00.520234+00:00,17,0
Turning & Milling Q.C.,1970-01-24 18:04:42.693812+00:00,20,0
Turning & Milling - Machine 8,1970-01-24 21:21:36.729502+00:00,18,0
Turning & Milling - Machine 4,1970-01-25 04:54:56.649985+00:00,15,0
Round Grinding - Manual,1970-01-25 06:16:38.245326+00:00,20,0
Turning & Milling - Machine 5,1970-01-25 17:09:08.474405+00:00,16,0
Turning & Milling - Machine 6,1970-01-26 03:52:18.650871+00:00,19,0
Turning & Milling - Machine 8,1970-01-26 08:01:37.211714+00:00,14,0
Laser Marking - Machine 7,1970-02-05 16:28:09.304580+00:00,15,0
Flat Grinding - Machine 11,1970-02-07 01:59:11.988062+00:00,15,0
Flat Grinding - Machine 11,1970-02-09 13:08:24.607948+00:00,15,0
Turning & Milling - Machine 5,1970-02-09 18:05:07.196360+00:00,20,0
Turning & Milling - Machine 5,1970-02-09 22:44:29.839690+00:00,25,0
Round Grinding - Machine 3,1970-02-11 16:01:54.614349+00:00,17,0
Flat Grinding - Machine 11,1970-02-12 15:22:34.826950+00:00,21,0
Flat Grinding - Machine 11,1970-02-15 11:10:07.506111+00:00,15,0
Round Grinding - Machine 3,1970-02-15 17:22:13.542148+00:00,28,0
Lapping - Machine 1,1970-02-16 15:51:04.482615+00:00,21,0
Lapping - Machine 1,1970-02-18 05:01:50.342104+00:00,20,0
Lapping - Machine 1,1970-02-20 04:54:12.117692+00:00,26,0
Turning & Milling - Machine 5,1970-02-20 14:28:40.134781+00:00,24,0
Round Grinding - Machine 12,1970-02-20 19:31:52.702181+00:00,16,0
Round Grinding - Machine 12,1970-02-20 19:40:50.086122+00:00,18,0
Round Grinding - Machine 3,1970-02-21 12:30:04.083863+00:00,27,0
Round Grinding - Manual,1970-02-22 11:00:39.384741+00:00,14,0
Round Grinding - Machine 2,1970-02-22 16:04:44.050057+00:00,20,0
Turning & Milling - Machine 6,1970-02-23 06:47:39.205231+00:00,12,0
Turning & Milling - Machine 5,1970-01-17 06:06:27.020862+00:00,26,0
Turning & Milling - Machine 6,1970-01-17 10:51:03.309686+00:00,19,0
Round Grinding - Manual,1970-01-18 11:02:25.593255+00:00,16,0
Grinding Rework - Machine 12,1970-01-22 22:36:47.232471+00:00,17,0
Turning & Milling Q.C.,1970-01-23 22:34:22.641591+00:00,27,0
Turning & Milling - Machine 5,1970-01-24 05:30:37.012079+00:00,23,0
Turning & Milling - Machine 6,1970-01-24 12:43:35.180056+00:00,29,0
Laser Marking - Machine 7,1970-01-30 23:40:40.466224+00:00,16,0
Turning & Milling - Machine 10,1970-01-31 22:42:42.074376+00:00,24,0
Turning & Milling - Machine 10,1970-02-02 08:22:23.233094+00:00,19,0
Turning & Milling - Machine 10,1970-02-06 02:01:30.834980+00:00,26,0
Turning & Milling - Machine 10,1970-02-06 12:38:05.439125+00:00,22,0
Turning & Milling - Machine 10,1970-02-06 18:03:55.801632+00:00,13,0
Packing,1970-02-17 05:25:07.348325+00:00,23,0
Turning & Milling - Machine 8,1970-02-18 21:27:42.684131+00:00,28,0
Round Grinding - Machine 12,1970-02-20 00:39:02.538700+00:00,15,0
Round Grinding - Machine 3,1970-02-20 09:52:12.105951+00:00,25,0
Lapping - Machine 1,1970-02-22 13:18:56.461982+00:00,15,0
Round Grinding - Manual,1970-02-22 16:00:14.605735+00:00,22,0
Round Grinding - Machine 2,1970-02-22 22:45:27.115753+00:00,16,0
Round Grinding - Machine 2,1970-02-23 05:09:46.901496+00:00,18,0
Round Grinding - Machine 2,1970-02-23 06:43:05.380918+00:00,9,0
Turning & Milling - Machine 5,1970-02-23 11:25:30.723130+00:00,17,0
Turning & Milling - Machine 6,1970-02-23 13:14:15.797236+00:00,22,0
Laser Marking - Machine 7,1970-02-28 10:28:10.238318+00:00,17,0
Grinding Rework - Machine 27,1970-03-08 08:12:20.004915+00:00,21,0
Packing,1970-03-12 23:18:43.530914+00:00,22,0
Lapping - Machine 1,1970-03-18 05:32:59.400658+00:00,14,0
Lapping - Machine 1,1970-03-20 03:26:25.519698+00:00,21,0
Turning & Milling Q.C.,1970-01-31 06:58:46.084829+00:00,25,0
Round Grinding - Machine 3,1970-02-02 00:05:23.661582+00:00,21,0
Laser Marking - Machine 7,1970-02-03 13:26:49.678951+00:00,25,0
Turning & Milling - Machine 9,1970-02-04 22:57:23.706175+00:00,19,0
Turning & Milling - Machine 9,1970-02-05 05:51:36.955078+00:00,20,0
Packing,1970-02-07 07:25:24.332065+00:00,19,0
Round Grinding - Q.C.,1970-02-09 20:01:01.649795+00:00,24,0
Turning & Milling - Machine 8,1970-02-10 00:34:23.125129+00:00,16,0
Final Inspection Q.C.,1970-02-12 12:26:56.640783+00:00,19,0
Round Grinding - Machine 3,1970-02-13 00:40:19.803177+00:00,18,0
Round Grinding - Q.C.,1970-02-14 22:59:03.744114+00:00,19,0
Grinding Rework,1970-02-27 16:36:29.394879+00:00,24,0
Round Grinding - Q.C.,1970-03-01 22:22:41.080761+00:00,11,0
Turning & Milling - Machine 6,1970-01-17 07:36:59.119533+00:00,15,0
Turning & Milling Q.C.,1970-01-30 14:32:22.026143+00:00,24,0
Packing,1970-02-08 00:14:42.055256+00:00,12,1
Packing,1970-02-16 20:21:22.279579+00:00,15,0
Turning & Milling Q.C.,1970-02-17 01:48:59.057902+00:00,21,0
Laser Marking - Machine 7,1970-02-18 01:13:57.968781+00:00,20,0
Round Grinding - Machine 3,1970-02-18 15:16:42.568014+00:00,22,0
Turning & Milling Q.C.,1970-02-20 03:47:48.173002+00:00,25,0
Grinding Rework - Machine 27,1970-02-27 04:13:16.402982+00:00,25,0
Packing,1970-02-28 21:18:25.129240+00:00,19,0
Turning & Milling Q.C.,1970-03-01 15:33:43.191531+00:00,20,0
Final Inspection Q.C.,1970-03-03 18:58:30.520926+00:00,14,0
Final Inspection Q.C.,1970-03-05 12:41:48.485857+00:00,29,0
Turning & Milling Q.C.,1970-03-05 20:56:36.061941+00:00,13,0
Final Inspection Q.C.,1970-03-07 19:25:29.903560+00:00,16,0
Turning & Milling Q.C.,1970-03-11 14:16:59.209803+00:00,25,0
Turning & Milling - Machine 6,1970-01-18 11:30:50.981616+00:00,25,0
Turning Q.C.,1970-01-28 07:08:39.741755+00:00,14,0
Turning & Milling - Machine 4,1970-01-28 09:59:14.552097+00:00,12,0
Turning Q.C.,1970-02-03 21:37:42.038419+00:00,21,0
Round Grinding - Machine 3,1970-02-04 19:20:58.936502+00:00,15,0
Turning & Milling - Machine 9,1970-02-07 01:34:37.915310+00:00,19,0
Turning & Milling - Machine 9,1970-02-07 04:06:30.569709+00:00,19,0
Stress Relief,1970-02-07 04:06:30.569709+00:00,16,0
Turning & Milling - Machine 9,1970-02-07 06:00:45.644080+00:00,20,0
Turning & Milling Q.C.,1970-02-08 00:26:50.699195+00:00,21,0
Turning Q.C.,1970-02-09 02:08:54.892618+00:00,19,0
Turning & Milling - Machine 6,1970-02-09 09:32:58.318035+00:00,16,0
Final Inspection Q.C.,1970-02-12 06:08:30.615695+00:00,20,0
Final Inspection Q.C.,1970-02-12 15:04:29.360091+00:00,20,0
Final Inspection Q.C.,1970-02-13 09:56:49.247994+00:00,14,0
Laser Marking - Machine 7,1970-02-15 13:01:14.472160+00:00,29,0
Turning & Milling - Machine 8,1970-02-15 13:40:11.269487+00:00,19,0
Final Inspection Q.C.,1970-02-17 23:33:32.946551+00:00,18,0
Final Inspection Q.C.,1970-02-19 22:37:51.579698+00:00,14,0
Turning - Machine 8,1970-02-20 09:24:45.150090+00:00,21,0
Final Inspection Q.C.,1970-02-22 12:30:43.021320+00:00,24,0
Final Inspection Q.C.,1970-03-01 00:48:48.205238+00:00,28,0
Turning Q.C.,1970-03-03 21:46:15.972552+00:00,17,0
Round Grinding - Machine 12,1970-03-04 02:26:48.379233+00:00,21,0
Round Grinding - Machine 3,1970-03-04 14:31:30.053405+00:00,27,0
Packing,1970-03-07 05:28:13.175220+00:00,21,0
Turning & Milling Q.C.,1970-01-22 15:09:30.606676+00:00,25,0
Turning & Milling - Machine 5,1970-01-22 18:05:11.600177+00:00,18,0
Turning & Milling - Machine 6,1970-01-22 22:28:45.933941+00:00,17,0
Laser Marking - Machine 7,1970-01-23 04:42:56.675118+00:00,16,0
Turning & Milling - Machine 10,1970-01-24 04:05:33.743725+00:00,18,0
Turning & Milling - Machine 10,1970-01-25 12:04:24.194834+00:00,12,0
Turning & Milling - Machine 10,1970-01-25 15:15:13.265307+00:00,22,0
Turning & Milling - Machine 10,1970-01-26 05:52:38.464527+00:00,22,0
Lapping - Machine 1,1970-01-30 08:06:40.646491+00:00,15,0
Lapping - Machine 1,1970-02-05 07:58:51.249364+00:00,12,0
Turning & Milling - Machine 10,1970-02-05 17:35:33.799405+00:00,18,0
Turning & Milling - Machine 10,1970-02-09 04:24:31.999764+00:00,27,0
Turning & Milling - Machine 10,1970-02-09 04:41:05.975054+00:00,24,0
Turning & Milling - Machine 10,1970-02-09 05:16:40.730518+00:00,19,1
Turning & Milling - Machine 10,1970-02-09 09:30:51.337322+00:00,18,0
Turning & Milling - Machine 10,1970-02-09 22:11:33.035044+00:00,20,0
Turning & Milling - Machine 10,1970-02-10 01:04:48.350221+00:00,14,0
Turning & Milling - Machine 10,1970-02-10 21:30:54.113166+00:00,20,0
Packing,1970-02-15 20:17:03.551480+00:00,20,0
Round Grinding - Machine 3,1970-02-16 07:55:29.530728+00:00,17,0
Final Inspection Q.C.,1970-01-19 12:59:52.308143+00:00,26,0
Turning & Milling - Machine 6,1970-01-19 18:02:49.852556+00:00,21,0
Turning & Milling Q.C.,1970-01-23 23:09:05.179417+00:00,21,0
Round Grinding - Machine 3,1970-01-26 05:44:05.774633+00:00,26,1
Turning & Milling - Machine 5,1970-01-26 09:04:18.559256+00:00,15,0
Round Grinding - Machine 3,1970-01-26 18:13:52.023351+00:00,28,0
Lapping - Machine 1,1970-01-27 09:59:25.644108+00:00,20,0
Laser Marking - Machine 7,1970-01-27 23:42:32.946229+00:00,16,0
Turning & Milling - Machine 4,1970-01-27 23:45:09.420349+00:00,23,0
Turning & Milling - Machine 4,1970-01-28 03:01:58.820556+00:00,21,0
Turning & Milling - Machine 4,1970-01-28 22:15:53.478413+00:00,18,0
Turning & Milling - Machine 4,1970-01-29 01:46:17.207754+00:00,17,0
Round Grinding - Machine 3,1970-01-19 23:16:44.099767+00:00,25,0
Turning & Milling Q.C.,1970-01-20 16:01:12.775113+00:00,16,0
Turning & Milling Q.C.,1970-01-24 20:59:50.571851+00:00,23,0
Turning & Milling Q.C.,1970-01-26 17:16:44.434623+00:00,24,0
Round Grinding - Machine 2,1970-01-19 11:33:08.285703+00:00,21,0
Round Grinding - Machine 2,1970-01-19 23:13:14.833771+00:00,26,0
Round Grinding - Machine 2,1970-01-20 13:34:41.757655+00:00,19,0
Round Grinding - Machine 2,1970-01-20 14:19:55.760642+00:00,17,0
Round Grinding - Machine 2,1970-01-20 23:14:09.380869+00:00,21,0
Round Grinding - Machine 2,1970-01-21 01:36:36.964491+00:00,24,0
Round Grinding - Machine 2,1970-01-21 03:50:46.127286+00:00,12,0
Turning & Milling - Machine 5,1970-01-21 16:14:49.017087+00:00,21,0
Turning & Milling - Machine 8,1970-01-23 06:00:28.181391+00:00,25,0
Round Grinding - Machine 3,1970-01-23 18:42:02.540483+00:00,19,0
Turning & Milling Q.C.,1970-01-25 02:32:14.495612+00:00,14,0
Round Grinding - Manual,1970-01-25 03:16:59.680093+00:00,23,0
Turning & Milling - Machine 5,1970-01-25 21:16:11.638326+00:00,23,0
Final Inspection Q.C.,1970-01-26 17:52:43.244878+00:00,14,0
Turning & Milling Q.C.,1970-01-27 00:12:58.493255+00:00,17,0
Turning & Milling - Machine 5,1970-01-27 04:42:12.765845+00:00,20,0
Turning & Milling Q.C.,1970-01-29 00:18:38.698932+00:00,25,0
Laser Marking - Machine 7,1970-02-01 12:16:21.186390+00:00,23,0
Turning & Milling - Machine 6,1970-02-01 17:00:34.101566+00:00,17,0
Turning & Milling - Machine 5,1970-02-01 17:54:02.020405+00:00,27,1
Round Grinding - Machine 12,1970-02-02 10:31:21.400562+00:00,13,0
Round Grinding - Machine 3,1970-02-02 13:14:26.166391+00:00,24,0
Round Grinding - Manual,1970-02-02 20:38:01.194358+00:00,25,0
Round Grinding - Machine 2,1970-02-03 07:13:25.127575+00:00,20,0
Turning - Machine 21,1970-01-19 13:01:20.714286+00:00,16,0
Final Inspection Q.C.,1970-01-21 23:04:09.172644+00:00,21,0
Turning & Milling - Machine 8,1970-01-22 00:17:20.045869+00:00,22,0
Turning & Milling - Machine 8,1970-01-22 05:12:12.944498+00:00,18,0
Turning & Milling Q.C.,1970-01-22 16:27:57.033952+00:00,20,0
Turning & Milling - Machine 6,1970-01-23 05:45:04.400640+00:00,25,0
Turning & Milling - Machine 5,1970-01-24 08:17:12.798179+00:00,18,0
Turning & Milling Q.C.,1970-01-25 12:06:08.147081+00:00,22,0
Round Grinding - Machine 3,1970-01-25 14:38:09.918017+00:00,19,0
Laser Marking - Machine 7,1970-01-27 00:51:19.523167+00:00,18,0
Turning & Milling Q.C.,1970-01-27 02:28:38.546749+00:00,23,0
Turning - Machine 8,1970-01-27 03:12:25.593523+00:00,18,0
Turning & Milling - Machine 6,1970-01-27 12:15:54.935139+00:00,27,0
Laser Marking - Machine 7,1970-02-02 01:14:25.429294+00:00,23,0
Lapping - Machine 1,1970-02-06 20:34:42.640007+00:00,19,0
Turn & Mill. & Screw Assem - Machine 10,1970-02-09 23:00:41.240879+00:00,16,0
Round Grinding - Manual,1970-02-10 23:46:36.867266+00:00,19,0
Round Grinding - Machine 2,1970-02-11 07:06:47.218077+00:00,14,0
Round Grinding - Machine 2,1970-02-12 15:35:36.661343+00:00,27,0
Final Inspection Q.C.,1970-02-12 18:31:13.019545+00:00,11,0
Round Grinding - Machine 3,1970-02-13 02:39:49.621937+00:00,23,0
Final Inspection Q.C.,1970-02-13 10:19:00.900168+00:00,20,0
Final Inspection Q.C.,1970-02-15 09:56:45.175968+00:00,25,0
Final Inspection Q.C.,1970-02-18 18:58:07.482353+00:00,22,0
Turning & Milling - Machine 5,1970-01-20 00:20:04.391504+00:00,17,0
Turning & Milling - Machine 5,1970-01-20 06:20:08.488728+00:00,27,0
Turning & Milling Q.C.,1970-01-20 16:01:12.775113+00:00,22,0
Laser Marking - Machine 7,1970-01-22 14:29:21.318996+00:00,25,0
Turning & Milling Q.C.,1970-02-03 10:16:10.701786+00:00,12,0
Lapping - Machine 1,1970-02-14 15:27:45.666932+00:00,25,0
Laser Marking - Machine 7,1970-02-15 23:14:28.761796+00:00,22,0
Packing,1970-02-18 12:48:56.572353+00:00,17,0
Final Inspection Q.C.,1970-02-20 05:24:05.067747+00:00,17,1
Final Inspection Q.C.,1970-02-21 13:33:17.276704+00:00,19,0
