concept:name,time:timestamp,qty_completed,qty_rejected
Final Inspection Q.C.,1970-02-07 15:04:02.281675+00:00,16,0
Packing,1970-02-12 20:36:13.657851+00:00,25,0
Final Inspection Q.C.,1970-02-16 00:41:44.457189+00:00,21,0
Final Inspection Q.C.,1970-02-19 16:20:08.349672+00:00,13,0
Final Inspection Q.C.,1970-02-22 12:52:58.127836+00:00,20,0
Final Inspection Q.C.,1970-03-06 15:09:31.884032+00:00,17,0
Packing,1970-03-07 08:25:53.929748+00:00,24,0
Turning & Milling Q.C.,1970-03-08 21:02:40.542715+00:00,21,0
Turn & Mill. & Screw Assem - Machine 10,1970-03-09 23:58:22.054680+00:00,25,0
Turning & Milling Q.C.,1970-03-17 13:20:21.465647+00:00,20,0
Turning & Milling - Machine 6,1970-03-18 11:10:48.220161+00:00,22,0
Packing,1970-03-21 19:23:57.335263+00:00,13,0
Laser Marking - Machine 7,1970-03-22 19:05:08.242561+00:00,22,0
Turning & Milling Q.C.,1970-03-22 23:26:49.603586+00:00,25,0
Turning & Milling Q.C.,1970-03-23 22:24:10.426377+00:00,22,0
Turning & Milling Q.C.,1970-03-26 02:34:35.144692+00:00,20,0
Turning & Milling - Machine 4,1970-01-14 12:26:11.913075+00:00,16,0
Turning & Milling - Machine 4,1970-01-15 18:33:47.156857+00:00,14,0
Turning & Milling - Machine 4,1970-01-16 14:00:35.892557+00:00,24,0
Turning & Milling Q.C.,1970-01-17 17:16:02.758952+00:00,18,0
Turning & Milling - Machine 4,1970-01-17 22:30:14.809204+00:00,29,0
Turning & Milling - Machine 4,1970-01-18 04:44:01.580457+00:00,24,0
Turning & Milling - Machine 4,1970-01-18 09:46:53.121687+00:00,25,0
Final Inspection Q.C.,1970-01-18 22:55:30.589702+00:00,25,0
Turning & Milling - Machine 4,1970-01-19 20:18:11.688056+00:00,14,0
Turning & Milling - Machine 4,1970-01-19 20:18:39.596812+00:00,16,0
Laser Marking - Machine 7,1970-01-23 06:20:37.869802+00:00,25,0
Turning & Milling - Machine 8,1970-01-23 09:51:04.168762+00:00,19,0
Turning & Milling - Machine 4,1970-01-23 12:25:31.339852+00:00,26,0
Turning & Milling - Machine 4,1970-01-23 12:45:19.421237+00:00,28,0
Turning & Milling - Machine 5,1970-01-23 16:56:03.727679+00:00,18,0
Final Inspection Q.C.,1970-01-25 20:17:30.700281+00:00,20,0
Turning & Milling - Machine 4,1970-01-26 00:02:22.926149+00:00,26,0
Grinding Rework - Machine 27,1970-01-26 23:57:21.935647+00:00,17,0
Laser Marking - Machine 7,1970-01-30 20:18:46.462626+00:00,23,0
Round Grinding - Machine 23,1970-03-09 03:47:53.174713+00:00,19,0
Packing,1970-03-13 00:22:45.205427+00:00,17,0
Lapping - Machine 1,1970-03-15 06:46:23.823277+00:00,22,0
Turning & Milling - Machine 4,1970-03-15 07:36:50.475100+00:00,16,0
Lapping - Machine 1,1970-03-15 20:48:37.609135+00:00,23,0
Lapping - Machine 1,1970-03-16 01:57:08.759111+00:00,20,0
Wire Cut - Machine 13,1970-03-16 12:55:53.731313+00:00,21,0
Turning & Milling - Machine 5,1970-03-17 08:23:28.821009+00:00,21,0
Final Inspection Q.C.,1970-03-18 12:28:26.499428+00:00,19,0
Final Inspection Q.C.,1970-03-22 19:30:28.964311+00:00,20,0
Turning & Milling - Machine 4,1970-03-23 13:46:12.309145+00:00,21,0
Round Grinding - Machine 3,1970-03-23 13:52:02.238675+00:00,19,0
Final Inspection Q.C.,1970-03-23 17:35:00.295384+00:00,27,0
Final Inspection Q.C.,1970-03-28 13:32:49.149140+00:00,17,0
Turning & Milling - Machine 4,1970-03-28 15:03:06.419895+00:00,30,0
Turning & Milling - Machine 4,1970-03-28 20:11:59.850834+00:00,18,0
Final Inspection Q.C.,1970-04-01 11:44:19.972053+00:00,21,0
Final Inspection Q.C.,1970-04-07 14:06:09.961110+00:00,16,0
Final Inspection Q.C.,1970-04-10 09:09:14.309545+00:00,21,0
Round Grinding - Machine 3,1970-04-11 19:24:46.438497+00:00,21,0
Lapping - Machine 1,1970-04-11 20:17:35.512119+00:00,15,0
Final Inspection Q.C.,1970-04-17 01:30:17.911805+00:00,12,0
Lapping - Machine 1,1970-04-23 04:07:07.566318+00:00,15,0
Lapping - Machine 1,1970-04-30 12:09:30.576387+00:00,30,0
Lapping - Machine 1,1970-05-02 08:27:37.068088+00:00,16,0
Laser Marking - Machine 7,1970-05-04 14:40:52.848689+00:00,20,0
Turning & Milling - Machine 5,1970-01-14 18:20:58.893923+00:00,13,0
Packing,1970-01-16 20:41:32.195714+00:00,26,0
Turning & Milling - Machine 8,1970-01-17 16:29:56.625651+00:00,23,0
Round Grinding - Machine 3,1970-01-22 00:59:45.745081+00:00,13,0
Lapping - Machine 1,1970-01-27 21:05:53.498869+00:00,24,0
Round Grinding - Manual,1970-01-28 04:45:43.481064+00:00,17,0
Round Grinding - Machine 2,1970-01-28 08:59:43.804736+00:00,14,0
Round Grinding - Machine 2,1970-01-30 18:38:50.323396+00:00,18,0
Grinding Rework - Machine 27,1970-01-31 12:38:57.714288+00:00,19,0
Turning Q.C.,1970-02-02 01:12:48.451901+00:00,21,0
Packing,1970-02-02 02:17:26.828833+00:00,21,0
Packing,1970-02-05 07:26:03.035729+00:00,21,0
Lapping - Machine 1,1970-02-06 00:54:20.751848+00:00,21,0
Packing,1970-02-07 07:47:23.012385+00:00,21,0
Turning & Milling - Machine 4,1970-02-07 14:01:50.931381+00:00,20,0
Turning & Milling - Machine 4,1970-02-07 15:02:36.330279+00:00,20,0
Turning Q.C.,1970-02-08 04:03:43.021426+00:00,22,0
Turning & Milling - Machine 8,1970-02-08 18:22:46.528338+00:00,28,0
Turning & Milling - Machine 4,1970-02-09 01:20:38.903720+00:00,17,0
Turning Q.C.,1970-02-09 19:58:55.938189+00:00,16,0
Turning Q.C.,1970-02-13 05:02:01.715405+00:00,21,0
Turning & Milling - Machine 4,1970-02-13 06:46:46.164995+00:00,23,0
Flat Grinding - Machine 11,1970-02-16 01:15:56.181324+00:00,26,0
Turning & Milling - Machine 4,1970-02-16 02:26:07.467242+00:00,19,0
Turning & Milling - Machine 6,1970-02-16 02:34:36.496158+00:00,23,0
Laser Marking - Machine 7,1970-02-18 12:46:08.252223+00:00,11,0
Lapping - Machine 1,1970-03-01 03:48:30.779368+00:00,14,0
Turning & Milling - Machine 4,1970-03-01 16:25:06.182783+00:00,17,0
Lapping - Machine 1,1970-03-09 02:30:12.592914+00:00,21,0
Lapping - Machine 1,1970-03-12 04:17:50.572620+00:00,27,0
Lapping - Machine 1,1970-03-15 05:20:50.536656+00:00,19,0
Lapping - Machine 1,1970-03-16 20:50:14.892617+00:00,22,0
Turning & Milling - Machine 4,1970-03-16 23:39:16.519110+00:00,14,0
Lapping - Machine 1,1970-03-18 19:54:12.889774+00:00,24,0
Round Grinding - Manual,1970-03-19 01:23:12.044471+00:00,19,0
Round Grinding - Machine 2,1970-03-19 07:29:20.552597+00:00,24,0
Round Grinding - Machine 2,1970-03-19 13:16:03.052006+00:00,14,0
Turning Q.C.,1970-03-27 09:02:29.973098+00:00,22,0
Final Inspection Q.C.,1970-03-28 02:36:26.698103+00:00,16,0
Laser Marking - Machine 7,1970-04-02 21:35:35.261757+00:00,12,0
Turning Q.C.,1970-04-07 19:15:18.675581+00:00,18,0
Packing,1970-04-08 16:47:41.051304+00:00,27,0
Turning & Milling - Machine 8,1970-04-09 05:02:53.616995+00:00,18,0
Turning & Milling - Machine 8,1970-04-10 14:16:02.537470+00:00,17,0
Final Inspection Q.C.,1970-04-11 19:58:07.489326+00:00,23,0
Lapping - Machine 1,1970-04-21 13:38:27.088849+00:00,19,0
Round Grinding - Manual,1970-04-21 16:04:08.647723+00:00,18,0
Round Grinding - Machine 2,1970-04-21 21:32:00.443470+00:00,23,0
Round Grinding - Machine 2,1970-04-21 22:41:50.157468+00:00,17,0
Turning & Milling - Machine 5,1970-04-22 15:04:35.680829+00:00,12,0
Laser Marking - Machine 7,1970-04-28 08:10:28.384154+00:00,25,0
Turning Q.C.,1970-04-28 10:32:31.590260+00:00,24,0
Packing,1970-05-06 17:36:39.910798+00:00,10,0
Turning & Milling - Machine 8,1970-05-06 19:32:02.634855+00:00,25,0
Turning & Milling - Machine 6,1970-05-07 13:00:56.190581+00:00,22,0
Grinding Rework - Machine 27,1970-05-12 10:53:09.454557+00:00,18,0
Packing,1970-05-13 18:04:08.573520+00:00,20,0
Round Grinding - Q.C.,1970-01-15 15:30:43.448290+00:00,17,0
Turning & Milling Q.C.,1970-01-16 03:40:52.235481+00:00,17,0
Round Grinding - Q.C.,1970-01-18 01:24:00.339583+00:00,17,0
Round Grinding - Q.C.,1970-01-25 08:06:32.892876+00:00,10,0
Final Inspection Q.C.,1970-01-27 22:53:05.041166+00:00,23,0
Turning & Milling - Machine 6,1970-01-28 15:23:19.654706+00:00,20,0
Final Inspection Q.C.,1970-01-30 08:19:23.383434+00:00,22,0
Nitration Q.C.,1970-02-07 03:55:03.766509+00:00,21,0
Turning & Milling - Machine 9,1970-02-07 09:43:22.998193+00:00,17,0
Turning & Milling - Machine 9,1970-02-08 04:46:42.548381+00:00,24,0
Turning & Milling - Machine 9,1970-02-08 11:11:19.930339+00:00,16,0
Turning & Milling - Machine 9,1970-02-08 13:58:54.157819+00:00,19,0
Turning & Milling - Machine 9,1970-02-08 20:37:00.489815+00:00,14,0
Turning & Milling - Machine 9,1970-02-09 00:10:04.585495+00:00,18,0
Turning & Milling - Machine 9,1970-02-09 16:37:38.238102+00:00,20,0
Turning & Milling - Machine 9,1970-02-10 02:13:53.324248+00:00,11,0
Turning & Milling - Machine 9,1970-02-10 08:00:26.057065+00:00,21,0
Turning & Milling - Machine 9,1970-02-10 09:55:20.489323+00:00,19,0
Turning & Milling - Machine 9,1970-02-10 12:57:08.324420+00:00,22,0
Turning & Milling - Machine 9,1970-02-10 13:21:14.898722+00:00,14,0
Turning & Milling - Machine 9,1970-02-10 14:17:09.186850+00:00,18,0
Packing,1970-02-13 03:06:51.249081+00:00,20,0
Packing,1970-02-20 07:30:48.453409+00:00,27,0
Round Grinding - Machine 2,1970-02-20 10:32:53.033649+00:00,25,0
Turning & Milling - Machine 5,1970-02-20 23:19:09.337699+00:00,22,0
Turning & Milling - Machine 6,1970-02-21 01:39:19.062751+00:00,18,0
Turning & Milling - Machine 8,1970-02-21 03:17:44.179187+00:00,15,0
Grinding Rework - Machine 27,1970-01-20 09:39:24.446979+00:00,22,0
Packing,1970-01-25 20:01:11.738545+00:00,21,0
Lapping - Machine 1,1970-01-28 11:51:13.007363+00:00,26,0
Milling - Machine 16,1970-01-29 17:23:29.832204+00:00,19,0
Milling - Machine 16,1970-01-30 14:40:19.011247+00:00,19,0
Turning & Milling - Machine 6,1970-01-30 18:06:12.825778+00:00,22,0
Turning & Milling - Machine 8,1970-01-30 20:55:32.832006+00:00,19,0
Round Grinding - Machine 3,1970-01-15 16:06:27.538852+00:00,21,0
Round Grinding - Machine 2,1970-01-15 19:26:54.258070+00:00,20,0
Round Grinding - Machine 2,1970-01-16 11:46:06.896632+00:00,28,0
Round Grinding - Machine 3,1970-01-16 12:30:19.677864+00:00,25,0
Turning & Milling - Machine 4,1970-01-16 23:04:04.280679+00:00,23,0
Turning & Milling - Machine 4,1970-01-17 09:15:07.662113+00:00,19,0
Turning & Milling - Machine 4,1970-01-17 14:25:09.240592+00:00,10,0
Turning & Milling - Machine 4,1970-01-17 20:54:32.249371+00:00,19,0
Turning & Milling - Machine 4,1970-01-18 08:59:27.627415+00:00,23,0
Turning & Milling - Machine 4,1970-01-18 15:31:34.438267+00:00,24,0
Turning & Milling - Machine 4,1970-01-19 07:23:20.594507+00:00,18,0
Turning & Milling - Machine 4,1970-01-19 10:00:15.006286+00:00,26,0
Turning & Milling - Machine 4,1970-01-19 10:44:52.706191+00:00,28,0
Turning & Milling - Machine 4,1970-01-19 12:50:57.025151+00:00,17,0
Turning & Milling - Machine 4,1970-01-20 02:32:07.135748+00:00,27,0
Turning & Milling - Machine 4,1970-01-20 08:47:32.830423+00:00,21,0
Turning & Milling - Machine 4,1970-01-21 00:51:45.403909+00:00,20,0
Turning & Milling - Machine 4,1970-01-21 01:15:11.917596+00:00,13,0
Turning & Milling - Machine 4,1970-01-21 01:36:28.823731+00:00,15,0
Turning & Milling - Machine 4,1970-01-21 12:36:56.091338+00:00,15,0
Turning & Milling - Machine 4,1970-01-22 04:11:36.054640+00:00,15,0
Turning & Milling - Machine 4,1970-01-22 14:00:20.583266+00:00,21,0
Turning & Milling - Machine 4,1970-01-23 02:45:51.264035+00:00,19,0
Fix EDM,1970-01-15 15:59:23.532121+00:00,20,0
Turning - Machine 8,1970-01-15 15:59:42.753436+00:00,18,0
Laser Marking - Machine 7,1970-01-21 13:38:42.727065+00:00,29,0
Lapping - Machine 1,1970-01-24 05:25:33.871332+00:00,24,0
Packing,1970-01-28 02:47:27.460644+00:00,13,0
Lapping - Machine 1,1970-01-29 06:45:15.611440+00:00,19,0
Turning - Machine 8,1970-01-30 10:45:20.825116+00:00,15,0
Round Grinding - Machine 3,1970-01-30 19:16:22.580212+00:00,16,0
Round Grinding - Machine 2,1970-01-31 14:46:19.628845+00:00,16,0
Round Grinding - Machine 2,1970-02-01 12:13:22.760623+00:00,11,0
Round Grinding - Machine 3,1970-02-03 06:21:44.848209+00:00,24,0
Flat Grinding - Machine 11,1970-02-08 09:23:36.931275+00:00,19,0
Flat Grinding - Machine 11,1970-02-10 06:53:14.937539+00:00,25,0
Packing,1970-02-13 04:06:30.439802+00:00,23,0
Flat Grinding - Machine 11,1970-02-16 11:34:46.186353+00:00,23,1
Flat Grinding - Machine 11,1970-02-16 15:58:46.882233+00:00,23,0
Lapping - Machine 1,1970-02-17 13:23:00.659522+00:00,23,0
Lapping - Machine 1,1970-02-20 19:20:09.163577+00:00,17,0
Lapping - Machine 1,1970-03-02 18:36:03.573444+00:00,19,0
Round Grinding - Machine 12,1970-03-02 23:10:21.496422+00:00,15,0
Final Inspection Q.C.,1970-03-04 11:04:48.264392+00:00,18,0
Round Grinding - Machine 12,1970-03-05 20:21:48.920846+00:00,16,0
Final Inspection Q.C.,1970-03-11 05:11:43.881342+00:00,14,0
Round Grinding - Machine 12,1970-03-12 02:31:27.558744+00:00,18,0
Round Grinding - Machine 12,1970-03-15 00:47:25.804434+00:00,18,0
Round Grinding - Machine 3,1970-03-15 08:15:37.245613+00:00,25,0
Round Grinding - Machine 2,1970-03-16 11:32:23.519545+00:00,21,0
Round Grinding - Machine 2,1970-03-16 18:20:15.472162+00:00,22,0
Round Grinding - Machine 2,1970-03-17 08:20:12.526084+00:00,17,0
Turning & Milling - Machine 6,1970-01-16 02:22:06.210538+00:00,21,0
Laser Marking - Machine 7,1970-01-21 13:38:42.727065+00:00,24,0
Turning & Milling Q.C.,1970-01-23 11:39:07.714461+00:00,17,0
Round Grinding - Machine 3,1970-01-23 12:55:59.799445+00:00,17,0
Final Inspection Q.C.,1970-01-27 19:31:05.041016+00:00,28,0
Grinding Rework - Machine 27,1970-01-30 17:39:42.656755+00:00,20,0
Lapping - Machine 1,1970-02-05 18:08:17.622739+00:00,20,0
Turning & Milling - Machine 9,1970-02-05 22:29:14.220432+00:00,21,0
Turning & Milling - Machine 9,1970-02-05 22:43:39.180236+00:00,19,0
Packing,1970-02-13 01:03:28.505198+00:00,16,0
Lapping - Machine 1,1970-02-15 00:44:06.861308+00:00,14,0
Final Inspection Q.C.,1970-02-20 00:50:16.358715+00:00,19,0
Grinding Rework - Machine 27,1970-02-22 21:18:21.028438+00:00,19,0
Packing,1970-02-23 05:13:22.922205+00:00,16,0
Turning & Milling Q.C.,1970-01-20 09:25:27.633716+00:00,19,0
Turning & Milling - Machine 5,1970-01-17 01:02:35.056378+00:00,25,0
Turning & Milling Q.C.,1970-01-17 18:21:07.408884+00:00,19,0
Turning & Milling Q.C.,1970-01-22 03:15:45.709445+00:00,26,0
Packing,1970-01-25 02:09:15.154139+00:00,18,0
Round Grinding - Machine 2,1970-01-25 03:48:18.580891+00:00,24,0
Lapping - Machine 1,1970-01-29 12:40:06.329474+00:00,32,0
Lapping - Machine 1,1970-01-31 00:20:27.394299+00:00,21,0
Lapping - Machine 1,1970-02-05 04:25:46.103904+00:00,24,0
Turning & Milling - Machine 9,1970-02-05 08:34:16.963152+00:00,18,0
Turning & Milling - Machine 9,1970-02-06 08:48:11.743447+00:00,25,0
Turning & Milling - Machine 9,1970-02-06 21:36:28.801769+00:00,15,0
Turning & Milling - Machine 9,1970-02-07 10:13:31.646418+00:00,12,0
Turning & Milling - Machine 9,1970-02-07 14:00:16.585129+00:00,21,0
Turning & Milling - Machine 9,1970-02-07 18:32:41.185877+00:00,12,0
Turning & Milling - Machine 9,1970-02-08 21:31:24.213200+00:00,16,0
Turning & Milling - Machine 9,1970-02-09 04:16:26.125239+00:00,21,0
Turning & Milling - Machine 9,1970-02-09 16:42:06.632089+00:00,19,0
Packing,1970-02-14 17:44:05.205151+00:00,22,0
Packing,1970-02-16 20:31:38.274587+00:00,14,0
Turning - Machine 8,1970-02-17 03:39:31.358118+00:00,22,0
Round Grinding - Machine 3,1970-02-17 08:25:02.225317+00:00,23,0
Turning & Milling - Machine 9,1970-02-17 18:37:35.180395+00:00,22,0
Turning & Milling - Machine 9,1970-02-19 06:05:15.855292+00:00,20,0
Turning & Milling - Machine 9,1970-02-19 06:46:47.946780+00:00,20,0
Turning & Milling - Machine 9,1970-02-19 09:48:23.687216+00:00,19,0
Packing,1970-03-06 03:19:36.565832+00:00,13,0
Round Grinding - Manual,1970-03-06 12:40:04.046515+00:00,17,0
Round Grinding - Machine 2,1970-03-06 13:39:34.201360+00:00,16,0
Round Grinding - Machine 2,1970-03-06 14:04:26.954416+00:00,15,0
Round Grinding - Machine 2,1970-03-07 05:58:47.018565+00:00,23,0
Round Grinding - Machine 2,1970-03-07 19:11:27.875830+00:00,17,0
Round Grinding - Machine 2,1970-03-07 20:54:04.145424+00:00,27,0
Round Grinding - Machine 2,1970-03-08 00:02:45.219231+00:00,17,0
Round Grinding - Machine 2,1970-03-08 06:18:13.379432+00:00,26,0
Round Grinding - Machine 2,1970-03-08 11:15:43.827724+00:00,21,1
Turning & Milling - Machine 5,1970-03-08 16:40:33.819330+00:00,16,0
Flat Grinding - Machine 11,1970-03-10 20:50:07.445706+00:00,16,0
Flat Grinding - Machine 11,1970-03-13 23:28:31.638595+00:00,20,0
Turning & Milling - Machine 5,1970-03-14 07:40:58.011813+00:00,18,0
Grinding Rework - Machine 27,1970-03-31 10:41:06.165791+00:00,22,0
Lapping - Machine 1,1970-04-02 02:10:07.233007+00:00,21,0
Laser Marking - Machine 7,1970-04-02 21:38:54.038243+00:00,21,0
Round Grinding - Machine 2,1970-01-17 20:21:13.628185+00:00,17,0
Round Grinding - Machine 2,1970-01-19 05:05:54.263600+00:00,20,0
Round Grinding - Machine 2,1970-01-19 12:57:11.444443+00:00,24,0
Round Grinding - Machine 2,1970-01-20 03:00:02.676367+00:00,18,0
Turning & Milling Q.C.,1970-01-21 01:34:37.856013+00:00,22,0
Turning & Milling Q.C.,1970-01-21 02:28:25.816333+00:00,20,0
Packing,1970-01-24 00:00:56.218738+00:00,16,0
Laser Marking - Machine 7,1970-01-27 00:15:56.450603+00:00,15,0
Turning & Milling - Machine 6,1970-01-27 01:33:34.963829+00:00,16,0
Laser Marking - Machine 7,1970-01-29 23:11:38.978577+00:00,20,0
Turning & Milling - Machine 8,1970-01-30 03:54:16.062587+00:00,21,0
Packing,1970-01-17 23:48:15.647143+00:00,19,0
Turning & Milling - Machine 5,1970-01-18 03:24:25.518862+00:00,18,0
Flat Grinding - Machine 11,1970-01-18 11:51:43.943413+00:00,20,0
Turning & Milling - Machine 10,1970-01-20 04:21:27.701298+00:00,17,0
Turning & Milling - Machine 10,1970-01-20 16:01:53.738904+00:00,15,0
Turning & Milling - Machine 10,1970-01-22 11:56:33.904135+00:00,10,0
Turning & Milling - Machine 10,1970-01-22 22:25:49.578525+00:00,16,0
Flat Grinding - Machine 11,1970-01-25 12:34:39.684479+00:00,22,0
Turning & Milling - Machine 10,1970-01-27 14:41:32.087715+00:00,25,0
Turning & Milling - Machine 10,1970-01-27 21:59:15.580172+00:00,26,0
Turning & Milling - Machine 10,1970-01-28 21:05:17.180715+00:00,15,0
Turning & Milling - Machine 10,1970-01-29 06:49:59.113178+00:00,21,0
Flat Grinding - Machine 11,1970-02-01 11:59:13.171223+00:00,24,0
Turning & Milling - Machine 10,1970-02-01 17:22:43.578610+00:00,18,0
Turning & Milling - Machine 10,1970-02-02 03:51:04.261993+00:00,23,0
Turning & Milling - Machine 10,1970-02-03 09:42:17.212667+00:00,18,0
Turning & Milling - Machine 10,1970-02-03 11:34:45.351902+00:00,10,0
Round Grinding - Machine 3,1970-02-04 03:20:47.461649+00:00,19,0
Round Grinding - Machine 3,1970-01-18 23:35:52.905413+00:00,19,0
Lapping - Machine 1,1970-01-19 16:34:23.000325+00:00,26,0
Final Inspection Q.C.,1970-01-21 17:11:15.011038+00:00,20,0
Turning & Milling Q.C.,1970-01-19 07:53:02.796832+00:00,22,0
Turning & Milling - Machine 4,1970-01-19 11:15:52.497272+00:00,20,0
Turning & Milling - Machine 4,1970-01-19 16:20:19.049709+00:00,22,0
Round Grinding - Machine 3,1970-01-20 06:21:58.410279+00:00,13,0
Final Inspection Q.C.,1970-01-24 07:42:24.957649+00:00,23,0
Turning & Milling - Machine 4,1970-01-24 11:34:21.294535+00:00,20,0
Turning & Milling - Machine 4,1970-01-25 09:54:58.688976+00:00,19,0
Round Grinding - Machine 3,1970-01-26 16:02:23.936674+00:00,25,0
Turning & Milling - Machine 8,1970-01-26 22:22:56.640822+00:00,19,0
Turning & Milling - Machine 4,1970-01-27 13:22:13.156170+00:00,25,0
Turning & Milling - Machine 4,1970-01-29 08:22:58.274125+00:00,18,0
Turning & Milling - Machine 5,1970-01-29 09:05:52.372076+00:00,27,0
Turning & Milling - Machine 6,1970-01-29 15:46:07.366571+00:00,20,0
Round Grinding - Manual,1970-01-29 21:45:27.357720+00:00,22,0
Turning & Milling - Machine 4,1970-01-30 06:26:52.660287+00:00,25,0
Round Grinding - Machine 3,1970-01-30 09:25:37.022397+00:00,20,0
Round Grinding - Manual,1970-01-31 12:21:27.854441+00:00,22,0
Round Grinding - Machine 2,1970-02-01 04:46:06.847578+00:00,19,0
Turning & Milling - Machine 5,1970-02-02 13:01:01.335078+00:00,14,0
Turning & Milling - Machine 5,1970-02-02 16:03:40.300135+00:00,20,0
Turning & Milling - Machine 10,1970-02-03 04:20:44.834348+00:00,20,0
Laser Marking - Machine 7,1970-02-09 00:21:59.807660+00:00,23,0
Turning & Milling - Machine 10,1970-02-09 06:34:16.352148+00:00,26,0
Turning & Milling - Machine 10,1970-02-09 21:28:25.366159+00:00,16,0
Packing,1970-02-12 11:46:59.024093+00:00,17,0
Round Grinding - Manual,1970-02-12 12:45:37.052432+00:00,19,0
Final Inspection Q.C.,1970-02-13 15:08:07.775512+00:00,23,0
Final Inspection Q.C.,1970-02-14 19:41:53.110864+00:00,21,0
Turning & Milling - Machine 6,1970-02-15 02:40:34.840173+00:00,23,0
Turning & Milling - Machine 8,1970-02-15 07:38:23.307238+00:00,16,0
Turning & Milling - Machine 6,1970-02-15 15:46:34.402046+00:00,23,0
Laser Marking - Machine 7,1970-02-16 07:03:12.486807+00:00,16,0
Packing,1970-02-16 09:53:08.363289+00:00,16,0
Turning & Milling - Machine 6,1970-01-19 00:43:05.778783+00:00,15,0
Laser Marking - Machine 7,1970-01-21 05:03:02.248596+00:00,24,0
Turning & Milling Q.C.,1970-01-27 09:22:43.922109+00:00,23,0
Round Grinding - Machine 2,1970-01-28 02:29:25.880256+00:00,24,0
Turning & Milling - Machine 5,1970-01-20 03:57:26.434415+00:00,20,0
Turning & Milling Q.C.,1970-01-24 05:14:25.837248+00:00,23,0
Turning & Milling - Machine 6,1970-01-25 01:07:15.802417+00:00,20,0
Lapping - Machine 1,1970-01-26 03:09:41.430987+00:00,22,0
Laser Marking - Machine 7,1970-01-31 21:42:20.157594+00:00,23,0
